comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_3d_HI_vs_Control,LOC106740,LOC106740,NA,NA,NA,3.8841540083323567,-3.510446240492194,1.227504356335381,-2.8598238551041555,0.004238763731170402,0.014979125980612937,Down,TRUE
Microglia_3d_HI_vs_Control,Pard3b,Pard3b,72823,ENSMUSG00000052062,par-3 family cell polarity regulator beta,16.20286574018714,-1.955533449054436,0.6838587712792478,-2.8595574571579356,0.004242325597201053,0.014987468516952079,Down,TRUE
Microglia_3d_HI_vs_Control,Odf2l,Odf2l,52184,ENSMUSG00000028256,outer dense fiber of sperm tails 2-like,24.056143746943782,1.784614974031298,0.6243243597256277,2.858474038744194,0.004256839398261667,0.015034486841638573,Up,TRUE
Microglia_3d_HI_vs_Control,Zfp668,Zfp668,244219,ENSMUSG00000049728,zinc finger protein 668,56.96641084637149,0.7504015045079504,0.2625647233364961,2.8579677230526332,0.004263637584133555,0.015054235929490236,Up,TRUE
Microglia_3d_HI_vs_Control,Gm10336,Gm10336,328186,NA,predicted gene 10336,29.62365080100454,-1.1900114074329247,0.4165712415980278,-2.856681615533199,0.004280950148765461,0.015111087965005779,Down,TRUE
Microglia_3d_HI_vs_Control,Mrps9,Mrps9,69527,ENSMUSG00000060679,mitochondrial ribosomal protein S9,159.4518480998414,0.6363834957262304,0.22279219572342251,2.8563994068995404,0.004284757537025661,0.015120250154696323,Up,TRUE
Microglia_3d_HI_vs_Control,Il7r,Il7r,16197,ENSMUSG00000003882,interleukin 7 receptor,16.274675297452255,-2.6302463268618523,0.921035415716225,-2.8557493902842954,0.0042935388524124605,0.01514695442476751,Down,TRUE
Microglia_3d_HI_vs_Control,Fbrsl1,Fbrsl1,381668,ENSMUSG00000043323,fibrosin-like 1,299.582543677538,-0.7897093839530521,0.27669652389501054,-2.8540632633776735,0.004316393484945511,0.015223278096424557,Down,TRUE
Microglia_3d_HI_vs_Control,Btaf1,Btaf1,107182,ENSMUSG00000040565,B-TFIID TATA-box binding protein associated factor 1,88.62068636681643,0.9908598110281142,0.34719502962467225,2.8538997580099634,0.004318615577276496,0.015226811295070959,Up,TRUE
Microglia_3d_HI_vs_Control,G530011O06Rik,G530011O06Rik,654820,ENSMUSG00000072844,RIKEN cDNA G530011O06 gene,173.515770184774,0.7725736649666994,0.27071976296429867,2.853776379335051,0.0043202930210556175,0.015228422688342371,Up,TRUE
Microglia_3d_HI_vs_Control,Nrip1,Nrip1,268903,ENSMUSG00000048490,nuclear receptor interacting protein 1,170.1402321607442,-0.9059820166811752,0.3175195835252494,-2.8533106733844367,0.0043266300358895185,0.01524631152803631,Down,TRUE
Microglia_3d_HI_vs_Control,Frg1,Frg1,14300,ENSMUSG00000031590,FSHD region gene 1,229.68310558087563,-0.517014569334229,0.18120364481850168,-2.8532238954248648,0.0043278117833230175,0.01524631152803631,Down,TRUE
Microglia_3d_HI_vs_Control,1810014B01Rik,1810014B01Rik,66263,ENSMUSG00000121489,RIKEN cDNA 1810014B01 gene,25.890198401695436,-1.231994912319468,0.43209125393733977,-2.851237790844355,0.0043549387938768115,0.01533754622353792,Down,TRUE
Microglia_3d_HI_vs_Control,Senp5,Senp5,320213,ENSMUSG00000022772,SUMO/sentrin specific peptidase 5,62.64017516106022,0.8534555761411459,0.2993441787204628,2.851084593624685,0.004357037612636426,0.015340608163227236,Up,TRUE
Microglia_3d_HI_vs_Control,Map3k10,Map3k10,269881,ENSMUSG00000040390,mitogen-activated protein kinase kinase kinase 10,24.02468425219405,-1.2768153314855664,0.4479845512774285,-2.850132505339137,0.004370101897134966,0.0153819370540731,Down,TRUE
Microglia_3d_HI_vs_Control,Gm9054,Gm9054,668224,NA,predicted gene 9054,4.954019449792247,-2.8113536036054123,0.986422696433315,-2.8500495920974256,0.00437124128816663,0.0153819370540731,Down,TRUE
Microglia_3d_HI_vs_Control,Gm20199,Gm20199,100504377,NA,"predicted gene, 20199",3.4581538012633977,4.6734735482027645,1.6414695305070535,2.8471278091644616,0.004411564677766859,0.015519454200500384,Up,TRUE
Microglia_3d_HI_vs_Control,Cacna1e,Cacna1e,12290,ENSMUSG00000004110,"calcium channel, voltage-dependent, R type, alpha 1E subunit",5.027436837529647,-4.283098975347147,1.5048406956172597,-2.846214212455421,0.004424242196029127,0.015559665761570307,Down,TRUE
Microglia_3d_HI_vs_Control,Ypel5,Ypel5,383295,ENSMUSG00000039770,yippee like 5,437.8044475292854,-0.4136358773586939,0.14535251425609697,-2.845742844392136,0.00443079603552517,0.015578268006616327,Down,TRUE
Microglia_3d_HI_vs_Control,Flad1,Flad1,319945,ENSMUSG00000042642,flavin adenine dinucleotide synthetase 1,122.56565900213045,0.7407050093450479,0.26029339404879537,2.845654274292467,0.004432028484010896,0.015578268006616327,Up,TRUE
Microglia_3d_HI_vs_Control,Eng,Eng,13805,ENSMUSG00000026814,endoglin,305.242310577213,-1.27166161383571,0.44691853432357487,-2.8453991413902973,0.004435580382117282,0.015586362153776245,Down,TRUE
Microglia_3d_HI_vs_Control,Phyh,Phyh,16922,ENSMUSG00000026664,phytanoyl-CoA hydroxylase,373.45586171049416,0.38481627490472914,0.13526482905263956,2.8449100745543716,0.0044423962643093525,0.015605917957784937,Up,TRUE
Microglia_3d_HI_vs_Control,Tenm1,Tenm1,23963,ENSMUSG00000016150,teneurin transmembrane protein 1,2.929090885983196,-4.943686677046752,1.7378825956919104,-2.844660904771016,0.0044458724685031365,0.015613733932446422,Down,TRUE
Microglia_3d_HI_vs_Control,Heatr5b,Heatr5b,320473,ENSMUSG00000039414,HEAT repeat containing 5B,43.37071664454851,1.3107977541913876,0.4608341030789594,2.844402672097371,0.004449477711354788,0.015621998560012673,Up,TRUE
Microglia_3d_HI_vs_Control,Vps11,Vps11,71732,ENSMUSG00000032127,"VPS11, CORVET/HOPS core subunit",277.11125444832896,0.5182641282828723,0.1822878571987306,2.8431083465853657,0.00446758802230609,0.0156811711230198,Up,TRUE
Microglia_3d_HI_vs_Control,Ccndbp1,Ccndbp1,17151,ENSMUSG00000023572,cyclin D-type binding-protein 1,215.9895003467998,-0.57904440646543065,0.2037842236860398,-2.841458460285599,0.004490770196573243,0.015758107568290474,Down,TRUE
Microglia_3d_HI_vs_Control,Rgl2,Rgl2,19732,ENSMUSG00000041354,ral guanine nucleotide dissociation stimulator-like 2,346.74138244113294,0.6073567137595564,0.21381072490655034,2.84062791529757,0.004502481186964295,0.015794759699449108,Up,TRUE
Microglia_3d_HI_vs_Control,Rbm45,Rbm45,241490,ENSMUSG00000042369,RNA binding motif protein 45,54.51512145590322,-1.0352423061609364,0.3644764862196162,-2.840354166323774,0.0045063472068534146,0.0158038787091391,Down,TRUE
Microglia_3d_HI_vs_Control,Ncaph,Ncaph,215387,ENSMUSG00000034906,"non-SMC condensin I complex, subunit H",239.59971021492473,-0.5021960390727603,0.17685783772829355,-2.8395464149249827,0.0045177722115657655,0.015835514833171017,Down,TRUE
Microglia_3d_HI_vs_Control,Zfp846,Zfp846,244721,ENSMUSG00000058192,zinc finger protein 846,19.28633860142032,2.1420650864015274,0.7543712650020155,2.8395369571716182,0.0045179061392922595,0.015835514833171017,Up,TRUE
Microglia_3d_HI_vs_Control,Leng8,Leng8,232798,ENSMUSG00000035545,leukocyte receptor cluster (LRC) member 8,125.55524611202682,0.7969759115079177,0.2808319225305179,2.8379106774135,0.004540988836495124,0.015911951334396563,Up,TRUE
Microglia_3d_HI_vs_Control,Dusp26,Dusp26,66959,ENSMUSG00000039661,dual specificity phosphatase 26,7.345591974860958,-3.6778508495071534,1.2962492272537929,-2.837302250354257,0.004549652005310493,0.015937832038816487,Down,TRUE
Microglia_3d_HI_vs_Control,Ndufb11,Ndufb11,104130,ENSMUSG00000031059,NADH:ubiquinone oxidoreductase subunit B11,415.2741737493668,-0.3566437944289867,0.1257062910083462,-2.8371196983714007,0.00455225421397471,0.01594247209710256,Down,TRUE
Microglia_3d_HI_vs_Control,M1ap,M1ap,110958,ENSMUSG00000030041,meiosis 1 associated protein,45.705048128110754,-1.0831504368889648,0.3818589698081284,-2.8365195596510735,0.004560818465825588,0.0159679833940998,Down,TRUE
Microglia_3d_HI_vs_Control,Gpd1l,Gpd1l,333433,ENSMUSG00000050627,glycerol-3-phosphate dehydrogenase 1-like,277.77917988617554,-0.47092311964830164,0.16606433752394753,-2.8357871814614715,0.004571289605465856,0.016000154753717518,Down,TRUE
Microglia_3d_HI_vs_Control,Arhgap44,Arhgap44,216831,ENSMUSG00000033389,Rho GTPase activating protein 44,7.922685682994621,-3.766070857963931,1.328857077587684,-2.8340676521816763,0.00459596011644197,0.016081993923994085,Down,TRUE
Microglia_3d_HI_vs_Control,Glo1,Glo1,109801,ENSMUSG00000024026,glyoxalase 1,145.09172417356828,-0.6246886154544153,0.22047025728866954,-2.8334371408497443,0.004605036388750389,0.016109235788849836,Down,TRUE
Microglia_3d_HI_vs_Control,Ikbkg,Ikbkg,16151,ENSMUSG00000004221,inhibitor of kappaB kinase gamma,108.68339691921004,0.6800981430812406,0.2400923809910014,2.8326519162085804,0.004616362468641874,0.01614433040462817,Up,TRUE
Microglia_3d_HI_vs_Control,Upf3a,Upf3a,67031,ENSMUSG00000038398,UPF3 regulator of nonsense transcripts homolog A (yeast),198.2475629581637,-0.48873232318240634,0.17259276123413825,-2.8317081185079087,0.004630009184901494,0.016187518803362524,Down,TRUE
Microglia_3d_HI_vs_Control,Ska2,Ska2,66140,ENSMUSG00000020492,spindle and kinetochore associated complex subunit 2,46.18004623132495,-0.8118466171770858,0.2867496665165074,-2.8312033525254336,0.004637322764591601,0.016208547186715407,Down,TRUE
Microglia_3d_HI_vs_Control,Tmem79,Tmem79,71913,ENSMUSG00000001420,transmembrane protein 79,5.023261511007174,3.5434932938178534,1.2516453885717596,2.8310680694164496,0.0046392846650633686,0.016210858848758898,Up,TRUE
Microglia_3d_HI_vs_Control,Casp8,Casp8,12370,ENSMUSG00000026029,caspase 8,602.6627567230634,-0.45795929965782034,0.16176713529640666,-2.830978608965903,0.004640582449732872,0.016210858848758898,Down,TRUE
Microglia_3d_HI_vs_Control,Cdk2ap1,Cdk2ap1,13445,ENSMUSG00000029394,cyclin dependent kinase 2 associated protein 1,6.1804399785950155,-2.0265548394187354,0.7161346778864734,-2.8298515656296686,0.004656960420750738,0.016263518648230536,Down,TRUE
Microglia_3d_HI_vs_Control,Aga,Aga,11593,ENSMUSG00000031521,aspartylglucosaminidase,192.38451187068807,0.5651206357936734,0.19973429931599015,2.829361996056686,0.004664091039650089,0.016283863456282546,Up,TRUE
Microglia_3d_HI_vs_Control,Bcl11b,Bcl11b,58208,ENSMUSG00000048251,B cell leukemia/lymphoma 11B,6.591249091573151,-4.087785271970097,1.445058777545935,-2.8288020774574734,0.0046722584147178186,0.01630781552415355,Down,TRUE
Microglia_3d_HI_vs_Control,Ccnt2,Ccnt2,72949,ENSMUSG00000026349,cyclin T2,63.91349527105724,1.1626177222952099,0.41117751616808607,2.827532334768862,0.0046908277911624635,0.01636805066502383,Up,TRUE
Microglia_3d_HI_vs_Control,Agt,Agt,11606,ENSMUSG00000031980,angiotensinogen,6.899153051288624,-3.774725501424288,1.3354245963662497,-2.8266107361624804,0.0047043475460287285,0.01640645005719317,Down,TRUE
Microglia_3d_HI_vs_Control,Noc2l,Noc2l,57741,ENSMUSG00000095567,NOC2 like nucleolar associated transcriptional repressor,101.7016986444577,-0.8238489949434132,0.2914689950524134,-2.8265407605198782,0.004705375520812057,0.01640645005719317,Down,TRUE
Microglia_3d_HI_vs_Control,Fam107b,Fam107b,66540,ENSMUSG00000026655,"family with sequence similarity 107, member B",239.7969000586011,-0.5203277327828294,0.18409040965200607,-2.826479303112134,0.004706278526475618,0.01640645005719317,Down,TRUE
Microglia_3d_HI_vs_Control,Eva1b,Eva1b,230752,ENSMUSG00000050212,eva-1 homolog B,167.3305358389851,-0.7218803586977857,0.255404957872466,-2.8264148226059485,0.004707226119751598,0.01640645005719317,Down,TRUE
Microglia_3d_HI_vs_Control,Cd74,Cd74,16149,ENSMUSG00000024610,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",415.3655951487999,0.7919436419707202,0.28020166719066447,2.8263345108215883,0.004708406608014805,0.01640645005719317,Up,TRUE
Microglia_3d_HI_vs_Control,Rps16,Rps16,20055,ENSMUSG00000037563,ribosomal protein S16,109.34850709829597,-0.6717889559816115,0.23774215657014258,-2.8257039713670187,0.0047176841080491735,0.016432381527699425,Down,TRUE
Microglia_3d_HI_vs_Control,Zmynd15,Zmynd15,574428,ENSMUSG00000040829,"zinc finger, MYND-type containing 15",4.792777319025728,4.560501951967404,1.613965750342599,2.825649770448561,0.004718482370071089,0.016432381527699425,Up,TRUE
Microglia_3d_HI_vs_Control,Zdhhc4,Zdhhc4,72881,ENSMUSG00000001844,"zinc finger, DHHC domain containing 4",221.26754469743003,-0.4948887424162697,0.1752455499513151,-2.823973233863881,0.004743234581634976,0.016509800069568557,Down,TRUE
Microglia_3d_HI_vs_Control,Acin1,Acin1,56215,ENSMUSG00000022185,apoptotic chromatin condensation inducer 1,246.55588565666574,-0.39372390990783146,0.13942238441557575,-2.8239648285906527,0.004743358971742529,0.016509800069568557,Down,TRUE
Microglia_3d_HI_vs_Control,Serhl,Serhl,68607,ENSMUSG00000058586,serine hydrolase-like,107.47758421087106,0.7097153119315962,0.2513873900019148,2.8231937645169487,0.004754782558970111,0.016544946115680154,Up,TRUE
Microglia_3d_HI_vs_Control,D230025D16Rik,D230025D16Rik,NA,NA,NA,75.18208926860642,0.9069284914837603,0.32126496019601525,2.8229922458098473,0.004757772231374162,0.016550733733785003,Up,TRUE
Microglia_3d_HI_vs_Control,Cox6a1,Cox6a1,12861,ENSMUSG00000041697,cytochrome c oxidase subunit 6A1,1820.565255102112,-0.34485022705052876,0.122211417930638,-2.821751296971704,0.0047762201111093555,0.01661027718685132,Down,TRUE
Microglia_3d_HI_vs_Control,Tubb2a-ps2,Tubb2a-ps2,627110,NA,"tubulin, beta 2a, pseudogene 2",15.141962362142111,-1.354509969896437,0.480118078453283,-2.8212017640744493,0.00478441009940255,0.016634123494105604,Down,TRUE
Microglia_3d_HI_vs_Control,Wdr12,Wdr12,57750,ENSMUSG00000026019,WD repeat domain 12,78.32664024351001,0.7847400745792416,0.2782534430562425,2.8202349123156205,0.004798850474800615,0.016679681399599463,Up,TRUE
Microglia_3d_HI_vs_Control,Stag3,Stag3,50878,ENSMUSG00000036928,STAG3 cohesin complex component,16.311536570587872,2.280504412151281,0.8087244719043551,2.8198780813213578,0.004804189865930656,0.016693589848811672,Up,TRUE
Microglia_3d_HI_vs_Control,Arih2,Arih2,23807,ENSMUSG00000064145,ariadne RBR E3 ubiquitin protein ligase 2,124.56262910838143,0.7257720830300846,0.2574087147507607,2.8195319017571827,0.0048093750128381406,0.016706954735577484,Up,TRUE
Microglia_3d_HI_vs_Control,Klhl28,Klhl28,66689,ENSMUSG00000020948,kelch-like 28,42.82975310285634,1.0269813966221428,0.3642726870885319,2.8192654377421054,0.004813369612822194,0.01671362828321131,Up,TRUE
Microglia_3d_HI_vs_Control,1200014J11Rik,1200014J11Rik,NA,NA,NA,209.13281202162784,-0.5749896211780451,0.20395307449740163,-2.819225072213219,0.004813974999988896,0.01671362828321131,Down,TRUE
Microglia_3d_HI_vs_Control,Pik3c2b,Pik3c2b,240752,ENSMUSG00000026447,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,33.55319153444286,1.3602665740402728,0.48253126368454724,2.819022675657222,0.004817011507082181,0.016719518660743105,Up,TRUE
Microglia_3d_HI_vs_Control,Foxred1,Foxred1,235169,ENSMUSG00000039048,FAD-dependent oxidoreductase domain containing 1,185.10122503588337,0.5221530750277327,0.1852477836711289,2.8186738037023593,0.004822249618132586,0.016733045254465628,Up,TRUE
Microglia_3d_HI_vs_Control,Zdhhc8,Zdhhc8,27801,ENSMUSG00000060166,"zinc finger, DHHC domain containing 8",87.24372239659499,-0.804802454128816,0.2856495355899225,-2.817447094625029,0.004840708894916293,0.016792428576804422,Down,TRUE
Microglia_3d_HI_vs_Control,1700028E10Rik,1700028E10Rik,625175,ENSMUSG00000097321,RIKEN cDNA 1700028E10 gene,8.93306771309451,-3.0334528424711387,1.0768651534502192,-2.81692915101962,0.004848521985693385,0.016810654780670117,Down,TRUE
Microglia_3d_HI_vs_Control,Cox20,Cox20,66359,ENSMUSG00000026500,cytochrome c oxidase assembly protein 20,126.1768095113428,-0.611109483452,0.2169424206824417,-2.816920183381453,0.004848657361406616,0.016810654780670117,Down,TRUE
Microglia_3d_HI_vs_Control,Slc10a7,Slc10a7,76775,ENSMUSG00000031684,"solute carrier family 10 (sodium/bile acid cotransporter family), member 7",81.64534424720162,0.7660314070849277,0.27195748831279065,2.816732173242754,0.004851496355192877,0.01681582542224909,Up,TRUE
Microglia_3d_HI_vs_Control,1700052N19Rik,1700052N19Rik,NA,NA,NA,69.98452344869773,-0.7073317842966061,0.2512034924214972,-2.8157720956751913,0.004866017196542097,0.016861472529423018,Down,TRUE
Microglia_3d_HI_vs_Control,Batf2,Batf2,74481,ENSMUSG00000039699,"basic leucine zipper transcription factor, ATF-like 2",5.841280489493529,4.047226649707403,1.4379108273484122,2.814657607920454,0.004882922744344973,0.016914152861680035,Up,TRUE
Microglia_3d_HI_vs_Control,Hprt,Hprt,NA,NA,NA,889.3721536657408,-0.3103337978842684,0.11025892265407161,-2.814591240456026,0.004883931139656449,0.016914152861680035,Down,TRUE
Microglia_3d_HI_vs_Control,Fig4,Fig4,103199,ENSMUSG00000038417,FIG4 phosphoinositide 5-phosphatase,93.84994673878079,0.7609115499768376,0.2704794029107088,2.813195909886089,0.004905175624315955,0.016983013718150523,Up,TRUE
Microglia_3d_HI_vs_Control,Gpr160,Gpr160,71862,ENSMUSG00000037661,G protein-coupled receptor 160,184.1378963480758,0.8477337968375059,0.30140560246872655,2.8126013249055837,0.004914253798430812,0.017009725075400745,Up,TRUE
Microglia_3d_HI_vs_Control,Asb10,Asb10,117590,ENSMUSG00000038204,ankyrin repeat and SOCS box-containing 10,187.47983082350808,0.6131096002375502,0.2179987600003371,2.8124453562791007,0.004916637655417042,0.017013256978450877,Up,TRUE
Microglia_3d_HI_vs_Control,Acsl5,Acsl5,433256,ENSMUSG00000024981,acyl-CoA synthetase long-chain family member 5,400.0820580149706,0.36623173531993763,0.13026515044329617,2.8114329432978824,0.0049321370335410845,0.01706215855406866,Up,TRUE
Microglia_3d_HI_vs_Control,C3,C3,12266,ENSMUSG00000024164,complement component 3,14.562675212603532,2.899888634681257,1.0316324445060394,2.810970758165488,0.004939227465872378,0.017081951307969936,Up,TRUE
Microglia_3d_HI_vs_Control,Parvb,Parvb,170736,ENSMUSG00000022438,"parvin, beta",52.918829852166844,1.2054791570562622,0.42893285854025515,2.810414574343291,0.004947772163749816,0.01710676116909676,Up,TRUE
Microglia_3d_HI_vs_Control,Hps1,Hps1,192236,ENSMUSG00000025188,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",118.74191987623422,0.8607602171738936,0.30630210147582515,2.810167520975461,0.004951571951294967,0.01711515645658133,Up,TRUE
Microglia_3d_HI_vs_Control,Slc35f5,Slc35f5,74150,ENSMUSG00000026342,"solute carrier family 35, member F5",86.29692025203268,0.919759660325953,0.32732062429933834,2.80996549574225,0.004954681147926134,0.01712116072108067,Up,TRUE
Microglia_3d_HI_vs_Control,Mxi1,Mxi1,17859,ENSMUSG00000025025,"MAX interactor 1, dimerization protein",165.35678304468746,-0.8263322349085273,0.29427761425428006,-2.808002358597716,0.004984986170456649,0.017221112246666132,Down,TRUE
Microglia_3d_HI_vs_Control,Edf1,Edf1,59022,ENSMUSG00000015092,endothelial differentiation-related factor 1,593.0309873185624,-0.3671330987022433,0.13075286359018812,-2.8078398332668986,0.004987502577445465,0.017225036579397873,Down,TRUE
Microglia_3d_HI_vs_Control,Tmc8,Tmc8,217356,ENSMUSG00000050106,transmembrane channel-like gene family 8,27.822325037325577,1.3700206241502821,0.4879578092793373,2.80766205212221,0.004990256508176616,0.017225432790699578,Up,TRUE
Microglia_3d_HI_vs_Control,Slit1,Slit1,20562,ENSMUSG00000025020,slit guidance ligand 1,8.753270246965995,-3.42934007797185,1.221426145462216,-2.8076524239409566,0.004990405693406681,0.017225432790699578,Down,TRUE
