gene_symbol,n_groups,mean_log2FC
Phactr3,4,0.13426264001530683
Rims1,4,-0.1702694713009849
Syn3,4,0.3570057364839632
Syncrip,4,-0.216418628765376
Syngr1,4,0.3860417712671742
Gnai3,4,-0.2098059847035015
Gnb4,4,0.031567551644040105
Gdf1,4,-0.024040524612153266
Stx4a,4,0.1678986341455745
Gpr158,4,-0.11867334506443591
Pdpr,4,0.26220775052646106
Gpr137c,4,-0.11745588588986315
Pdrg1,4,0.17518253269721923
Gpd2,4,-0.17368125850547247
Pds5b,4,-0.05792421235144844
Gpbp1,4,-0.3070165762793147
Gpatch1,4,0.17756491738959523
Gpam,4,-0.18509962162412993
Pdxk,4,0.19663733973015332
Pdzd11,4,0.030935834862000505
Stoml2,4,0.14070501862198528
Ston2,4,0.07035612176852075
Golph3,4,-0.3001184243165708
Golgb1,4,0.31381301016507046
Stox2,4,0.03934799356643719
Golga4,4,0.2597523754989356
Pebp1,4,0.25469575461734867
Strn,4,0.03775854157394651
Rnf111,4,-0.1664021908226854
Strn3,4,-0.15144347855331158
Rnd2,4,0.48667750643169383
Pet100,4,0.45071424829629086
Gnl1,4,0.2231070620810939
Gne,4,0.138181802484381
Synj1,4,0.05067811467336394
Phf2,4,-0.28603289987213054
Rictor,4,0.1289218722066427
Phf20l1,4,-0.20274198714725333
Tcp1,4,-0.1794831728945713
Tcp11l1,4,0.3622353114930905
Glt8d1,4,-0.09432960411092696
Pik3r3,4,-0.1418636647962305
Glrb,4,-0.30097428885649036
Glra3,4,0.6997300325482513
Tesk1,4,-0.08593633303268834
Gli3,4,-0.006827223983856989
Glg1,4,0.17400085373292065
Pik3r4,4,0.09832825486170807
Gja1,4,-0.3701894748834965
Tfg,4,0.017030073204367183
Git1,4,0.10867719534574467
Gipc1,4,0.2541123973042212
Pim3,4,0.5994062916783063
Pin4,4,0.21834038794842306
Rgs17,4,0.007709511390445581
Tfpt,4,0.37399538227480966
Tfrc,4,0.10089894285484162
Ggnbp2,4,-0.06857220843336301
Tgfbr1,4,-0.21696276603142067
Pitpnm2,4,0.2462378281787805
Gfpt1,4,-0.018849901052915854
Pja2,4,-0.361014117306292
Pkd2l2,4,-0.29194234454815887
Gm14827,4,-0.28474948732574645
Polr2j,4,0.007922068445736796
Gm1673,4,0.4070990304719984
Rhoq,4,-0.30935345334867703
Sys1,4,0.0958730327414243
Phf5a,4,-0.12311387312542157
Szt2,4,8.683207269557606
Phf8,4,0.03730351838471033
Phtf2,4,-0.18557475707403487
Taf15,4,0.29965740918886413
Taf9b,4,-0.24856505776527107
Rhou,4,0.36571757841953395
Tarbp2,4,0.17962179294494218
Gm33989,4,-0.3613289700378723
Tatdn2,4,0.32562394299019093
Pias1,4,0.23310282814731537
Tcf20,4,0.0004984359832043261
Tbc1d9b,4,0.11141112023602226
Tbca,4,0.022651504464003325
Tbcb,4,0.09763963307425208
Tbck,4,-0.0688843768009558
Tbl1x,4,-0.2045667943146631
Tbl2,4,0.127999081824708
Tcea1,4,-0.20742280287789214
Rhobtb3,4,-0.16504043256062279
Rhob,4,0.1120459401028519
Gm20300,4,-0.24665546697176902
Rheb,4,-0.18425110646801457
Tlcd4,4,-0.32267942464479915
Fbxo46,4,0.2526480384806823
Fmnl2,4,-0.14041299839042456
Ptchd1,4,0.06275124579644939
Eea1,4,0.18535013979545226
Psmb5,4,0.19454433363980592
Ralgds,4,0.4441337723675735
Edem3,4,0.011072588282013997
Edem1,4,-0.12270089170620893
Ecpas,4,-0.05634019991712016
Ralgapa1,4,0.37808428226726737
Ece1,4,-0.03865954899934426
Dyrk1a,4,-0.10649398915113567
Dync1i2,4,-0.24725429160083415
Dync1h1,4,0.22230732157774014
Ptbp3,4,-0.273204895125711
Dus3l,4,0.18227548366112054
Trhde,4,-0.07567034429406846
Rad50,4,0.24434362414114316
Trappc10,4,-0.07910479262294762
Dtna,4,-0.20820397806842153
Ptgs2,4,0.6826801429374176
Dst,4,0.18034152925072186
Trappc2l,4,0.21819773540181564
Dscam,4,0.35408756739602265
Drosha,4,-0.03887932172673876
Drg2,4,0.03283717288962476
Rad21,4,-0.10055974808698095
Dram2,4,-0.17469935672413095
Dpysl4,4,0.28810883524258013
Eef1a2,4,-0.005655549972484623
Eef1b2,4,0.04051559552682828
Tpp2,4,-0.17281701518209985
Tpm4,4,-0.11921916143097218
Tnrc6b,4,0.21334698423644655
Elavl2,4,-0.1788553574188504
Prr5,4,0.15333847136857962
Eif5b,4,0.0930623002404902
Eif4g3,4,0.0052626362112954475
Prrc2a,4,0.09086720413372575
Prrc2b,4,0.22529634930604106
Eif4b,4,0.08155193911971152
Prrc2c,4,0.4592977011374334
Eif3h,4,-0.012793533002688429
Rap2c,4,-0.3548396657679241
Eif3e,4,-0.0709740090526742
Tomm6,4,0.17562184896806313
Eif2ak3,4,-0.012628695265131981
Rap1a,4,-0.11247520988309856
Psen1,4,-0.014330477836570021
Eif1b,4,-0.0728321582791368
Eif1ax,4,-0.14475061551932694
Tomm70a,4,-0.36854613001657865
Ranbp9,4,-0.17435635207471198
Psma4,4,-0.01102763267990286
Top2b,4,-0.19623271298388822
Egr4,4,0.22661461720766946
Tpgs1,4,0.22583943782702914
Eef2k,4,0.2261279084848022
Trappc8,4,-0.12310719236762871
Dpm3,4,0.24492389836572087
Tnr,4,0.3020227729340038
Dhx8,4,0.15047413485116157
Dlgap4,4,0.16379319582813184
Dlg4,4,0.03945453325702619
Rab11fip2,4,0.17748844126057126
Dlg1,4,0.034726999800481065
Trmt112,4,0.09567093834691212
Rab11fip3,4,0.0805517577890365
Dipk1b,4,0.0418607974022053
Dip2c,4,0.10035976459231265
Trmu,4,0.05388058788429275
Trnt1,4,-0.3684583230677643
Diablo,4,-0.08823261357916497
Dhx9,4,0.14284584793895472
Rab12,4,-0.020126424131021045
Ptp4a2,4,-0.24076944853039156
Dhx38,4,0.10191862859178165
Trp53bp1,4,-0.025464453471306384
Rab13,4,0.09074699358563282
Trpc5,4,0.17850143344011293
Dgka,4,0.030114857916956585
Dgcr2,4,0.3353647897845637
Rab30,4,-0.057174049632271684
Dennd6b,4,0.04853764694098403
Tsc2,4,-0.029472742461173006
Tsc22d2,4,-0.2305472812209827
Rab33a,4,0.03700269710760045
Tsc22d3,4,0.43966127768089924
Rab5a,4,-0.2129764153016106
Rab11a,4,-0.28004723475816184
Rab5c,4,0.0028417687930568647
R3hdm1,4,-0.18988701840432012
Dop1b,4,-0.05778291219492324
Ptpn4,4,-0.09164078126251973
Ptprn2,4,0.1893061084745228
Trim3,4,0.42296035226680034
Ptprz1,4,-0.10453403359813915
Pum1,4,-0.025003874252910563
Doc2b,4,-0.15067130608261822
Dnal1,4,0.09231413983762421
Dnajc8,4,-0.10426928623827177
Dnajc6,4,-0.2740136620307512
Rabgap1l,4,-0.2606559137866059
Trim36,4,-0.19480949528733482
Dnajc4,4,0.22633833596300454
Dnajc3,4,-0.21164494606612785
Rabgap1,4,-0.04625025747952968
Pycr2,4,0.13038458586867666
Dnajb5,4,0.24147882097841386
Dnajb4,4,-0.2259129788197182
Dnajb14,4,0.31816835212744743
Trim8,4,0.2156320659168799
Trim9,4,0.0978618272980171
Trip11,4,0.1784670807334217
Rabac1,4,0.10113535638193842
Qk,4,-0.22251953376755526
Dmxl1,4,0.06057814243917302
Prps2,4,-0.28326218566333455
Rapgef1,4,0.08695351818136532
Polr2k,4,0.38953300200350816
Rbm28,4,-0.20020586008531377
Tmed7,4,-0.390659858764543
Fbxw4,4,0.6066340276398147
Tmed9,4,0.24913728518638933
Tmem106b,4,-0.34669747949329693
Gpr17,4,0.10054850564275707
Fbxo42,4,0.14772052943811873
Fbxo41,4,0.24185758936032242
Fbxo32,4,1.57769271793615
Fbxo31,4,0.19097906741061027
Fbxo28,4,-0.02290840880122362
Tmem131l,4,5.632702306968532
Fbxl17,4,0.25714224708811084
Fbl,4,0.18301392920935253
Fam162a,4,0.07036918475972886
Rbm26,4,1.729441244230978
Rbm18,4,-0.20364874060308036
Rbm17,4,0.1036398168339114
Ppox,4,0.1563265952995979
Fam91a1,4,-0.01069565313118872
Ppp1ca,4,0.13178530127361426
Fam20b,4,0.0001853640186534472
Fam20a,4,-0.9039248660795544
Ppp1r13b,4,0.13875572516622145
Rbl1,4,1.9710863352014492
Rbfox3,4,0.11532751271747081
Ppp1r3e,4,0.5453908107976332
Ppie,4,0.16385831684517937
Tmed5,4,-0.30805688870768666
Fem1b,4,0.19757803180451466
Ppib,4,-0.02561950854611101
Tle2,4,0.22580578923571554
Fmc1,4,0.05820434500810098
Polr2l,4,0.39059356648728843
Rbsn,4,0.028759303807167697
Polr3h,4,0.02354403601252971
Pom121,4,-0.13728679240495237
Flna,4,5.065304847427124
Rbpj,4,-0.12876196568738063
Fkrp,4,0.16733076158906948
Pomp,4,0.04404477674152024
Fkbpl,4,0.14384965059211427
Pop5,4,0.08669316822655397
Pop7,4,0.13582356270941776
Tm9sf3,4,-0.07551495212903789
Ppargc1a,4,-0.17269531592369777
Fign,4,0.20341447164751278
Fibp,4,0.17985835967512095
Tma7,4,0.19448230779864378
Tmc4,4,-0.22177421726850755
Fgfr1op2,4,-0.22164639787937945
Fgf2,4,0.24651635421619583
Fgf12,4,-0.2792903530057924
Fgd6,4,0.0627802244147524
Ppia,4,-0.12698714055002128
Fez1,4,-0.06769335078934585
Fam167a,4,7.037847197536861
Ppp2r3a,4,-0.0327633871272895
Tnks1bp1,4,0.30948739474847803
Prpf31,4,0.2704806945224357
Rasa1,4,-0.09450807324939853
Erp29,4,0.14897069654335887
Ermn,4,-0.19482694562422864
Erich3,4,0.34584257297917725
Prkar2b,4,0.5368698203888005
Prkcb,4,0.4245897176142227
Tmem65,4,0.5918619784037242
Prkx,4,-0.05053360151419346
Tmem80,4,0.05544973019800099
Erbb4,4,0.5920548127566818
Prodh,4,0.29274956508947164
Rapgef4,4,-0.1842379315660633
Ephb2,4,-1.6497141702125855
Ppp2r5e,4,-0.20441209230171117
Epha6,4,0.5032486114147157
Prpf39,4,-0.29126508866493095
Epg5,4,0.1477659571351399
Epas1,4,0.4594566358406089
Tmx3,4,-0.3851924290975569
Eno2,4,-0.027519555872946022
Emx1,4,0.5041111376104123
Eml4,4,0.024439181806386535
Tnik,4,0.30604696889263494
Tnip2,4,0.3255122100209949
Rapgef2,4,0.03984526987071717
Tnks,4,0.35662770861941223
Prkaca,4,0.8393828937240219
Esco1,4,-0.1775861549474474
Esd,4,-0.06399083029725702
Tmem41b,4,-0.272872756473867
Tmem184c,4,-0.17526178676258697
Fam120c,4,0.049786791161608515
Ppp3cb,4,-0.2715440495720893
Ppp4r3a,4,-0.1637324021965676
Tmem208,4,0.06792840207289594
Tmem209,4,-0.023053783526113286
Ppp4r3b,4,-0.3062726818539492
Ppt2,4,-0.07481210974933897
Rasgrp3,4,-0.2685657689010593
Prdm2,4,-0.16088230708481782
Eya1,4,5.143643887591415
Rasgrf1,4,-0.1967710336743341
Tmem245,4,0.18024372261134058
Exosc4,4,0.10580244730166707
Exoc8,4,0.034910310081729026
Exoc6b,4,-0.04103336373512991
Prex1,4,0.05362256954792756
Tmem258,4,0.18518337035406082
Exoc3,4,0.05986739217189185
Prickle2,4,-0.11274361379095858
Etv6,4,-0.05217825490446495
Etfb,4,0.11099189571282218
Etf1,4,0.09295919241535905
Rasa2,4,-0.13398797844340876
Etaa1,4,-0.23009768509481537
Pdlim7,4,0.06401258873441186
Ssbp1,4,0.06069840177062842
Gpr179,4,5.705724809348051
Manf,4,-0.15748667137389533
Manbal,4,0.1953787982745824
Nipal3,4,0.3704726335121835
Sh3pxd2b,4,-0.22160543133911859
Shank1,4,-0.19203073665385484
Nisch,4,-0.05646702187187595
Magi3,4,0.21436449146895162
Shc3,4,0.25932184069128517
Shfl,4,0.12052728294803994
Mad2l2,4,-0.17822900451540763
Macroh2a1,4,0.41578932600842816
Shkbp1,4,-0.14551131889176286
Lypla2,4,-0.027322772769741245
Shprh,4,-0.13199500302533573
Ly6c1,4,-0.06858273382732484
Nkap,4,-0.1205532663628254
Ly6a,4,-0.33276925840377924
Luzp2,4,-0.3865319819127506
Luzp1,4,-0.05619152922440469
Nkrf,4,0.0537578470168313
Ltk,4,0.2261064823744474
Sik2,4,-0.14409231512439774
Nlgn1,4,-0.004704830339043356
Lsm4,4,0.3877029676867815
Rtcb,4,0.12866226309813272
Sipa1l3,4,-0.3541040277312225
Maneal,4,0.006660121441210573
Rtn4r,4,0.22546817399727775
Nme2,4,0.22321808045196434
Nhp2,4,0.20205321298327328
Sfpq,4,-0.21917190936044562
Neurl1a,4,1.053907431244691
Sfxn1,4,-0.22382310338006778
Marchf6,4,-0.14978085265460164
Mapt,4,0.13009538937346127
Sgip1,4,0.04867105620492475
Mapre2,4,-0.22145134818454132
Mapk8ip3,4,-0.09534505795822579
Mapk8ip2,4,0.0868448621437077
Mapk1ip1,4,-0.003019026331641983
Nfe2l1,4,0.13508944779850224
Mapk1,4,0.801663450467202
Map6,4,-0.04656523288291782
Nfkbil1,4,0.3929229897697765
Sgtb,4,-0.12289797369487827
Map4k2,4,0.12386497134612787
Map3k9,4,-0.511818360360853
Map3k7,4,-0.16472215562925407
Rwdd1,4,-0.053955532136798434
Ruvbl2,4,0.08610161978374542
Map3k2,4,0.319650399690927
Sh3bgrl,4,-0.23393889754523597
Map3k10,4,0.0768480295287347
Map2k4,4,-0.008949412875414236
Nhlrc2,4,-0.276095115122364
Sirt1,4,-0.19790821544574463
Lrrn1,4,-0.11062722449263704
Mboat2,4,-0.019958244729501695
Lipo3,4,-0.34438598401545717
Nr3c1,4,-0.2852085821190142
Ddx6,4,-0.31728139077922557
Lims1,4,-0.37984890265613147
Slc25a44,4,0.08093547847070245
Lhfpl4,4,0.5516097063952542
Lhfpl3,4,-0.22143473966111432
Lgr4,4,-0.35811013102101735
Slc29a3,4,-2.7236420540633217
Nrip2,4,0.061607085315831776
Rps28,4,0.30012145826550196
Slc30a4,4,-0.2801345732414849
Slc35a3,4,-0.236588186988791
Nrros,4,0.5215857969475762
Slc35e2,4,-0.2488288311016551
Laptm4a,4,-0.21179246208614277
Nrxn1,4,0.22459599931520186
Slc39a10,4,-0.1854687303389396
Slc45a4,4,-0.0674070072968841
Rps25,4,0.048381655420078294
Slc6a17,4,0.009167995239419753
Nsmce4a,4,1.606538244950852
Slc7a11,4,-0.2554327043254564
Slc7a5,4,0.12221119242157596
Slc8a2,4,0.1617085439522538
Slc9a1,4,-0.022121506640705203
Nr2e1,4,-0.28741512183539675
Slc25a28,4,0.5019208491393854
Lrrc8b,4,-0.21133493801940703
Nr2c2,4,0.43198519910875666
Lrrc73,4,0.12721272118955543
Rsl24d1,4,0.12040829853062955
Lrrc4b,4,0.11742146549332945
Nob1,4,0.21133206568508334
Rrp9,4,0.06653106289207611
Lrp1,4,0.17578709483473337
Nomo1,4,0.1881865113490867
Nop10,4,0.015970096674595383
Lrif1,4,-0.2743510061574438
Slc10a7,4,5.739003744533292
Lrfn3,4,0.0033530570900359297
Lrfn1,4,0.12717163916529137
Lpin1,4,0.09605265423605076
Nova2,4,0.174013285166336
Npas3,4,0.158427709717344
Lonrf3,4,0.03798718978546541
Lonrf2,4,0.3211195802719004
Lonrf1,4,-0.2731806251928335
Slc16a7,4,-0.018836868292068876
Rps7,4,-0.19714339752650822
Rps6kb2,4,-0.10774148655808927
Nptx2,4,0.757435630248743
Slc25a17,4,0.017071955665055726
Lmna,4,0.30853263154089033
Nptxr,4,0.11566173313663553
Neto2,4,-0.4411616263653003
Mbtd1,4,-0.16982410979251572
Pdlim5,4,-0.22790689450290622
Sdha,4,0.2111205136756989
Mrs2,4,2.4627295157041775
Ncor2,4,-0.051152343283989724
Mrps5,4,0.16578596612336294
Mrps36,4,0.0012612977537148407
Samd9l,4,-2.474416692259008
Sdhc,4,-0.05609417078878193
Mrps25,4,0.05718483748446926
Samd8,4,-0.16618397304789997
Ndst1,4,0.10057652028041394
Mrps18c,4,0.14262971004788758
Ndufa1,4,0.16429781816627148
Mrps15,4,0.21581424979774866
Ndufa11,4,-0.05840344867043152
Mrpl55,4,0.08333488893107835
Mrpl52,4,0.3697362277483211
Mrpl43,4,0.05816427929291213
Ndufa3,4,0.326770249929877
Mrpl41,4,0.20934820909360602
Mrpl34,4,0.2521069422585411
Mrpl28,4,0.043858635666289156
Mrpl20,4,0.2258597750000518
Ndufa7,4,0.08019585613726722
Sec23a,4,-0.2307707190856969
Mrpl14,4,0.17801871980591452
Mrpl12,4,0.1657374323679347
Ncoa7,4,-0.12888125413413987
Mt-Rnr2,4,-0.27962182115872436
Ndufaf3,4,0.22913527288146027
Mt1,4,0.14848091086141835
Myt1l,4,0.29726413997764417
Myo1e,4,8.967952094864081
Mzt1,4,-0.26995447708865716
Myo10,4,-0.23263095148570043
Naa10,4,0.11407536718175919
Myl6b,4,-0.03324043333191453
Naa38,4,0.4097317524341227
Naf1,4,0.024142719052873546
Scaf8,4,0.009873417878414822
Mydgf,4,-0.03579674389792151
Mybl1,4,-0.23894197395415945
Nagk,4,0.33152787317001536
Scnm1,4,0.2654715779078368
Nanos1,4,1.1458112356904684
Sc5d,4,0.007529508497757277
Scoc,4,-0.3568071591761765
Sbno1,4,0.10604647736838144
Nat9,4,0.11136523538051324
Naxe,4,0.10370263249341131
Mtmr2,4,-0.13848074212843656
Mtmr10,4,-0.2834915649150681
Mtmr1,4,-0.1644522630536604
Scube1,4,0.15689792171654107
Nbas,4,0.15185052303628138
Nckap1,4,-0.26397698095284183
Mrfap1,4,0.17118071473591817
Sel1l,4,-0.1549112867633403
Neto1,4,-0.20598945548930414
Mia3,4,0.0740531152752309
Ndufs5,4,0.20277682223931331
Ndufs7,4,-0.014162552694843622
Senp8,4,-0.13595644396201867
Mgat4b,4,0.1532257159770765
Mgat3,4,0.17435644357912855
Ndufs8,4,0.13905595559905276
Septin2,4,0.008029875020841482
Mfsd12,4,0.2517103926668007
Mfn2,4,-0.035792420284099555
Septin7,4,-0.23571436335228965
Serinc1,4,-0.34858606838468964
Mettl4,4,-0.21978234220304332
Ndufv1,4,0.05944285962243005
Meis3,4,0.1437431905534628
Mef2d,4,0.4901842458327169
Mef2a,4,-0.265116847499093
Med13,4,0.2904266942548534
Med10,4,0.0862804401819454
Negr1,4,0.2817173048020601
Sacs,4,0.06454329042262522
Sf1,4,-0.24295597038110392
Sf3a2,4,-0.07436314213343359
Mcf2l,4,0.058186864554809474
Net1,4,0.5539977498355552
Mcee,4,0.10648292860059579
Ndufs3,4,-0.10828413144918676
Ndufs2,4,-0.009514197945748913
Selenof,4,-0.06574526885480483
Sema7a,4,0.16710491729859012
Mpdu1,4,0.2143536074108888
Ndufaf4,4,-0.2675990529714299
Mosmo,4,-0.2950296487187829
Mon1b,4,0.11372246003494162
Mob4,4,-0.24443276267040312
Mob1b,4,-0.019847379510109717
Mnt,4,0.08990305628257018
Ndufb3,4,0.28628703248629767
Mmgt1,4,-0.32721060422360626
Mllt3,4,-0.2521166831188724
Ndufb4,4,-0.007899281290163174
Sema6a,4,3.4758293292471536
Sema6b,4,0.157274981691371
Ndufb6,4,0.2192710301871868
Ndufb7,4,0.1785131150460329
Sema6c,4,0.05551667052255321
Ndufb8,4,0.20853664094970195
Ndufb9,4,0.1769106165654621
Mif,4,-0.06284096709309098
Mier3,4,-0.18947404187740643
Mier1,4,-0.2876126137761785
Mien1,4,0.3667985091187553
Micu3,4,-0.1706244922467663
Ndufc1,4,0.20189146992026047
Micos13,4,0.47389545417091367
Krtcap2,4,0.025982998194931193
Krit1,4,-0.21127294217268147
Slc9a6,4,-0.2619670050679879
Sptan1,4,0.13254382684286015
Hmgn3,4,-0.17294997606869666
Paxx,4,0.11209099540093319
Hmgcll1,4,-0.492489787163589
Sptlc2,4,-0.06587178013347225
Hk1,4,0.11765231118326971
Rorb,4,-0.27893731460915355
Sqstm1,4,0.1656983806015779
Hipk3,4,-0.1830107949543307
Hipk2,4,0.3620668788771882
Hint2,4,0.12681809984445364
Pbx4,4,-0.060441915143682946
Rock1,4,-0.1898528876250533
Pcbd2,4,0.3342335347500634
Pcbp1,4,-0.20910737533910753
Robo1,4,-0.0065173692567827915
Pcdh11x,4,1.024879671752963
Hes6,4,0.4393921600835635
Herc3,4,-0.038217629519234686
Ro60,4,-0.28351390933787785
Helz,4,0.42757011561742714
Pcdh19,4,-0.09550994041325189
Hectd2,4,-0.33700568645003176
Hectd1,4,0.05238135978980555
Heca,4,-0.2687062665954591
Hdlbp,4,-0.009741192738065722
Parp1,4,0.17642733477177877
Rpain,4,0.06065142135668377
Hddc2,4,0.10572855449324632
Spsb1,4,0.400466250860117
Iars,4,-0.004643862212345145
Sparcl1,4,-0.03686419217598903
Spast,4,-0.17368259848602036
Hus1,4,-0.21369407631480233
Htra2,4,0.2743080004493314
Pafah1b1,4,-0.2042896307514869
Pafah1b3,4,0.36750375919030853
Pagr1a,4,-0.0091478082516681
Hspa9,4,-0.065271397787502
Rpl17,4,0.19470778867880156
Hspa4l,4,-0.11066754999744349
Rpl15,4,0.04647898417658085
Rpl14,4,0.08276377372926566
Hspa12b,4,4.595399463966685
Rpl13a,4,0.0751281726482711
Hsd17b10,4,0.12863783926269962
Pam16,4,0.14708177980864998
Spock2,4,0.349980950847109
Spock3,4,-0.32113177564533923
Hps3,4,-0.10465604104996466
Hpca,4,-0.028918350046015118
Sppl2a,4,-0.33019901362323945
Spr,4,0.2561676587001913
Rpl12,4,-0.0177964878046979
Spry4,4,-0.09384331490579409
Pcdh7,4,-0.1895890838118585
Hcfc1r1,4,0.06461967720583539
Rps23,4,0.19809345944847878
Stam,4,-0.21708910888550936
Pdcd5,4,0.24701567516598488
Grk2,4,0.2218388901318557
Pde3a,4,4.354233825507522
Grina,4,-0.15156458316654126
Rnf167,4,-0.01519003375953118
Grin2b,4,0.3772219969423045
Grin2a,4,0.015095083429572331
Grik5,4,1.2101998901840894
Grik4,4,0.07232334903836378
Grik3,4,0.44772067427023216
Pde4b,4,-0.009173807379352573
Grid1,4,0.17105179158865538
Grcc10,4,0.11394498457619757
Grb2,4,0.1439311581898777
Stim1,4,0.11544977266662586
Gramd3,4,-0.2827946942242848
Rnf157,4,-0.014282955825803682
Pde7a,4,-0.14841755300478196
Rnf141,4,-0.266150379874816
Rnf14,4,-0.32292245826553195
Rnf138,4,-0.11287588616682365
Gpsm1,4,0.27293629355794846
Stk35,4,0.04231644283016274
Gpr34,4,-0.24155445093975642
Gpr3,4,0.19459621062709495
Stam2,4,-0.0702862562992862
Rnf19b,4,2.3629191564780494
Rnps1,4,0.17731582147055872
Gse1,4,0.19595029472266917
Pcdhga12,4,0.14082897486670998
Hapln1,4,-0.3555619336471764
Pcdhga2,4,0.18266566894499367
Hadhb,4,-0.12768689283911894
Srsf5,4,0.23007280877999164
Srsf7,4,-0.19021566262228265
Habp4,4,1.6201660839362708
Myo6,4,-0.08126393489685904
Ssh2,4,0.49098723560855717
Rngtt,4,-0.2287119923423513
Pcdhgb2,4,0.06366228121407713
Pcdhgb4,4,0.30231196025651974
Pcdhgc4,4,-0.08065347361377234
Pcm1,4,0.013904971018058862
Gtf3c1,4,0.11626869005102937
Pcnt,4,0.0608159941840839
Gtf2a1,4,-0.2698675387266193
Pcnx3,4,-0.07562582157355047
Gstm1,4,-0.038749642982184966
Gsta4,4,0.16989144504342463
Gspt1,4,-0.18746221491783926
Gsk3b,4,-0.05204376073782977
Gsk3a,4,0.5447295333268379
Stag2,4,-0.2785271047423869
Rnf214,4,0.03193270452924855
Iars2,4,0.11393730264769297
Sp4,4,0.03974823259380308
Sp3,4,-0.2848700182239555
Khnyn,4,0.2375745361057669
Kdr,4,2.579222381756576
Kdm7a,4,-0.14650522707421826
Kdm6a,4,-0.03026179447967648
Nup160,4,-0.12821582795840686
Nup214,4,0.001498644919529897
Kctd2,4,-0.23621504892490863
Kctd15,4,0.23264937699244226
Smarcal1,4,0.14993874629192402
Rpp38,4,-0.08973789326218129
Nwd2,4,8.440975333889973
Kcnj6,4,0.2219535202663741
Smdt1,4,0.16839893364583097
Rpp21,4,0.16134060278822965
Kcnh2,4,0.21365855404587814
Kcng1,4,5.002250295442206
Kcnd2,4,-0.23445612111077777
Oaz1,4,-0.11398612835742317
Oaz2,4,0.22608237316957341
Kcna3,4,0.8554414786431259
Kbtbd7,4,-0.22625320092361784
Kbtbd2,4,0.053639688134028106
Katna1,4,-0.20129249086715836
Smim26,4,-0.08764676500074386
Kat6a,4,0.14905873189927493
Kantr,4,-0.08461539532574863
Nup155,4,-0.11731944266310787
Nup153,4,-0.08488588092190501
Idh3g,4,-0.06871048329501336
Kif3a,4,0.02791269737091522
Rps2,4,0.08249636634802729
Kpna4,4,-0.16147165087822016
Kpna3,4,-0.28912259425915543
Rps19,4,0.14585446910854347
Klhl9,4,-0.16027903049428355
Klhl7,4,-0.23367542536648023
Klhl42,4,0.15494924320409956
Klhl28,4,-0.1518782743641832
Klhl26,4,-0.05374799754494588
Nudc,4,0.2225870931718966
Nudt10,4,-0.12223839784748294
Klhl15,4,-0.35238106000586006
Nudt18,4,0.1885579667902184
Klhdc2,4,0.5238193055888207
Rps13,4,0.07473236804256334
Slit1,4,0.14118418647521047
Klf16,4,0.1922862085322278
Klf12,4,0.08289734455849516
Nudt8,4,0.29485183933767356
Slit3,4,0.05255113388807373
Nudt9,4,0.24755066716437996
Kifc2,4,0.24247474265615315
Kif5b,4,-0.007365642559547442
Kif5a,4,0.28977702608118505
Kif3c,4,0.028325741799342195
Kansl1,4,-0.24462327461818076
Jund,4,2.1219619018969387
Ogfod1,4,0.18908428509529115
Rpl6,4,-0.03230631886064764
Ino80b,4,0.2436349236869396
Ing4,4,0.03497303701939659
Incenp,4,0.090110714825818
Snx19,4,0.0963440330792383
Impact,4,-0.16436656644491904
Il1rap,4,-0.03468481508865913
Il1r1,4,0.19178855842588474
Il12rb2,4,3.366760961356979
Ikzf5,4,-0.23078662157773255
Ikzf1,4,0.22624627378960138
Sobp,4,-0.050831312170310214
Otub1,4,0.1629183723015958
Socs4,4,-0.1286923557952854
Igip,4,-0.330144855285753
Rpl30,4,0.1640977966723684
Igf2r,4,0.09058890414488402
Son,4,0.12042530685375757
Sorl1,4,0.14739874386564047
Rpl27,4,0.08164780172256
P4ha1,4,-0.28232983610928947
Ifnar1,4,-0.17201368457845884
Sox2,4,-0.42564155297976103
Sox6,4,0.5684079785031352
Ier3ip1,4,-0.13408310767713377
Pacs1,4,0.030580336657136373
Inpp4a,4,0.12837226930804319
Inpp4b,4,-0.2399149056639554
Rpl32,4,0.08765345986107831
Itga6,4,-0.25429756197407777
Jmy,4,0.030575067200557686
Olfm3,4,-0.3998373931579362
Snap23,4,-0.18383060569579693
Snap29,4,-0.26395545942035303
Itpr2,4,0.3711041507111362
Snapc5,4,0.2521569493365169
Oprd1,4,0.5120468876162281
Itpkb,4,-0.0057713553578916735
Snf8,4,0.12753143574221862
Itgb8,4,-0.32445878596012656
Itgav,4,-0.17039075192456268
Itch,4,-0.19911972366205122
Rpl34,4,0.08156126814306734
Snn,4,0.14030184843730362
Orc4,4,-0.1301490701738803
Irgq,4,0.008068701159417713
Snrnp35,4,0.082952358564201
Snrnp70,4,0.16991345843345035
Irf2,4,-0.21930536965706815
Snrpd1,4,0.09323452330210613
Snrpe,4,0.193486574103498
Snrpn,4,-0.12507423133369583
Sntg1,4,0.073083784623796
Snx13,4,-0.09686801980043054
Dek,4,-0.30824316328577267
Zzz3,4,0.044582853813030836
Sun2,4,0.3115020436033723
Atrn,4,0.011722182556453103
Ubl7,4,0.1951773451181093
Ubqln2,4,-0.20362994215580638
Atp6v0c,4,0.153271529787423
9130221H12Rik,4,3.345794659907141
Cobll1,4,-0.20769787611870238
Ubr5,4,0.16360056307887574
