input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME
Mir669a-4,Mir669a-4,100526535,ENSMUSG00000119626,microRNA 669a-4
Mir669a-5,Mir669a-5,100526483,ENSMUSG00000119137,microRNA 669a-5
Mir669a-6,Mir669a-6,100526485,ENSMUSG00000119304,microRNA 669a-6
Mir669a-7,Mir669a-7,100526536,ENSMUSG00000119125,microRNA 669a-7
Mir669a-8,Mir669a-8,100526489,ENSMUSG00000119344,microRNA 669a-8
Mir669a-9,Mir669a-9,100526491,ENSMUSG00000119882,microRNA 4669a-9
Mir669b,Mir669b,735255,ENSMUSG00000076126,microRNA 669b
Mir669c,Mir669c,735273,ENSMUSG00000076118,microRNA 669c
Mir669e,Mir669e,100316806,ENSMUSG00000080653,microRNA 669e
Mir669g,Mir669g,100316802,ENSMUSG00000080459,microRNA 669g
Mir669h,Mir669h,100316831,ENSMUSG00000080594,microRNA 669h
Mir669i,Mir669i,100316668,ENSMUSG00000080657,microRNA 669i
Mir669j,Mir669j,100316770,ENSMUSG00000119793,microRNA 669j
Mir669k,Mir669k,100316663,ENSMUSG00000119803,microRNA 669k
Mir669m-1,Mir669m-1,100316701,ENSMUSG00000089570,microRNA 669m-1
Mir669m-2,Mir669m-2,100316834,ENSMUSG00000088980,microRNA 669m-2
Mir669p-1,Mir669p-1,100526552,ENSMUSG00000119450,microRNA 669p-1
Mir669p-2,Mir669p-2,100526538,ENSMUSG00000119195,microRNA 669p-2
Mir670,Mir670,735259,ENSMUSG00000076335,microRNA 670
Mir671,Mir671,735264,ENSMUSG00000076387,microRNA 671
Mir6715,Mir6715,102465990,ENSMUSG00000098289,microRNA 6715
Mir672,Mir672,751535,ENSMUSG00000076286,microRNA 672
Mir673,Mir673,751547,ENSMUSG00000076316,microRNA 673
Mir674,Mir674,732489,ENSMUSG00000076376,microRNA 674
Mir675,Mir675,735280,ENSMUSG00000076275,microRNA 675
Mir676,Mir676,751534,ENSMUSG00000076398,microRNA 676
Mir6769b,Mir6769b,102466799,ENSMUSG00000098976,microRNA 6769b
Mir677,Mir677,751518,ENSMUSG00000104755,microRNA 677
Mir678,Mir678,751554,ENSMUSG00000076068,microRNA 678
Mir679,Mir679,751539,ENSMUSG00000076145,microRNA 679
Mir680-2,Mir680-2,751551,ENSMUSG00000119616,microRNA 680-2
Mir680-3,Mir680-3,751520,ENSMUSG00000076253,microRNA 680-3
Mir681,Mir681,751538,ENSMUSG00000076065,microRNA 681
Mir682,Mir682,751556,ENSMUSG00000076236,microRNA 682
Mir683-1 Mir683-2,Mir683-1 Mir683-2,NA,NA,NA
Mir684-1,Mir684-1,735274,ENSMUSG00000106252,microRNA 684-1
Mir684-2,Mir684-2,735261,ENSMUSG00000105333,microRNA 684-2
Mir686,Mir686,751525,ENSMUSG00000076128,microRNA 686
Mir687,Mir687,751541,ENSMUSG00000076121,microRNA 687
Mir688,Mir688,751542,ENSMUSG00000076009,microRNA 688
Mir6896,Mir6896,102466987,ENSMUSG00000105982,microRNA 6896
Mir6897,Mir6897,102465540,ENSMUSG00000098752,microRNA 6897
Mir6898,Mir6898,102465541,ENSMUSG00000098680,microRNA 6898
Mir6899,Mir6899,102466760,ENSMUSG00000098487,microRNA 6899
Mir690,Mir690,751543,ENSMUSG00000076064,microRNA 690
Mir6900,Mir6900,102465542,ENSMUSG00000098288,microRNA 6900
Mir6901,Mir6901,102465543,ENSMUSG00000098997,microRNA 6901
Mir6902,Mir6902,102465544,ENSMUSG00000106302,microRNA 6902
Mir6903,Mir6903,102466206,ENSMUSG00000098606,microRNA 6903
Mir6904,Mir6904,102466761,ENSMUSG00000098926,microRNA 6904
Mir6905,Mir6905,102465545,ENSMUSG00000099181,microRNA 6905
Mir6906,Mir6906,102465546,ENSMUSG00000105468,microRNA 6906
Mir6907,Mir6907,102465547,ENSMUSG00000098376,microRNA 6907
Mir6908,Mir6908,102466762,ENSMUSG00000098279,microRNA 6908
Mir6909,Mir6909,102465548,ENSMUSG00000098414,microRNA 6909
Mir691,Mir691,751561,ENSMUSG00000104758,microRNA 691
Mir6910,Mir6910,102465549,ENSMUSG00000098562,microRNA 6910
Mir6911,Mir6911,102466207,ENSMUSG00000098672,microRNA 6911
Mir6912,Mir6912,102465550,ENSMUSG00000099283,microRNA 6912
Mir6913,Mir6913,102466763,ENSMUSG00000098811,microRNA 6913
Mir6914,Mir6914,102465551,ENSMUSG00000098701,microRNA 6914
Mir6915,Mir6915,102465979,ENSMUSG00000106600,microRNA 6915
Mir6916,Mir6916,102465552,ENSMUSG00000099292,microRNA 6916
Mir6917,Mir6917,102465553,ENSMUSG00000098592,microRNA 6917
Mir6918,Mir6918,102466764,ENSMUSG00000098296,microRNA 6918
Mir6919,Mir6919,102466765,ENSMUSG00000098474,microRNA 6919
Mir692-1,Mir692-1,751529,ENSMUSG00000076218,microRNA 692-1
Mir692-2b Mir692-3,Mir692-2b Mir692-3,NA,NA,NA
Mir6920,Mir6920,102465554,ENSMUSG00000105908,microRNA 6920
Mir6921,Mir6921,102465555,ENSMUSG00000098547,microRNA 6921
Mir6922,Mir6922,102465556,ENSMUSG00000099259,microRNA 6922
Mir6923,Mir6923,102466766,ENSMUSG00000098855,microRNA 6923
Mir6924,Mir6924,102466208,ENSMUSG00000104996,microRNA 6924
Mir6925,Mir6925,102465557,ENSMUSG00000105932,microRNA 6925
Mir6926,Mir6926,102465558,ENSMUSG00000098317,microRNA 6926
Mir6927,Mir6927,102465559,ENSMUSG00000098881,microRNA 6927
Mir6928,Mir6928,102466767,ENSMUSG00000098415,microRNA 6928
Mir6929,Mir6929,102465560,ENSMUSG00000098600,microRNA 6929
Mir693,Mir693,751553,ENSMUSG00000076141,microRNA 693
Mir6930,Mir6930,102465561,ENSMUSG00000098774,microRNA 6930
Mir6931,Mir6931,102466988,ENSMUSG00000098613,microRNA 6931
Mir6932,Mir6932,102465562,ENSMUSG00000098497,microRNA 6932
Mir6933,Mir6933,102466768,ENSMUSG00000098958,microRNA 6933
Mir6934,Mir6934,102465563,ENSMUSG00000098704,microRNA 6934
Mir6935,Mir6935,102465564,ENSMUSG00000098955,microRNA 6935
Mir6936,Mir6936,102465565,ENSMUSG00000098282,microRNA 6936
Mir6937,Mir6937,102465980,ENSMUSG00000098579,microRNA 6937
Mir6938,Mir6938,102466769,ENSMUSG00000098263,microRNA 6938
Mir6939,Mir6939,102465566,ENSMUSG00000098380,microRNA 6939
Mir694,Mir694,751558,ENSMUSG00000076147,microRNA 694
Mir6940,Mir6940,102466989,ENSMUSG00000099165,microRNA 6940
Mir6941,Mir6941,102465567,ENSMUSG00000098338,microRNA 6941
Mir6942,Mir6942,102465568,ENSMUSG00000098790,microRNA 6942
Mir6943,Mir6943,102466770,ENSMUSG00000099058,microRNA 6943
Mir6944,Mir6944,102465569,ENSMUSG00000098341,microRNA 6944
Mir6945,Mir6945,102465570,ENSMUSG00000099096,microRNA 6945
Mir6946,Mir6946,102465571,ENSMUSG00000098602,microRNA 6946
Mir6947,Mir6947,102466209,ENSMUSG00000104926,microRNA 6947
Mir6948,Mir6948,102466771,ENSMUSG00000106169,microRNA 6948
Mir6949,Mir6949,102465572,ENSMUSG00000098961,microRNA 6949
Mir695,Mir695,735287,ENSMUSG00000076216,microRNA 695
Mir6950,Mir6950,102465573,ENSMUSG00000098666,microRNA 6950
Mir6951,Mir6951,102465574,ENSMUSG00000099110,microRNA 6951
Mir6952,Mir6952,102466772,ENSMUSG00000098451,microRNA 6952
Mir6953,Mir6953,102465575,ENSMUSG00000098625,microRNA 6953
Mir6954,Mir6954,102465576,ENSMUSG00000099260,microRNA 6954
Mir6955,Mir6955,102466210,ENSMUSG00000099267,microRNA 6955
Mir6956,Mir6956,102465577,ENSMUSG00000099180,microRNA 6956
Mir6957,Mir6957,102466773,ENSMUSG00000098631,microRNA 6957
Mir6958,Mir6958,102465578,ENSMUSG00000098663,microRNA 6958
Mir6959,Mir6959,102465981,ENSMUSG00000098442,microRNA 6959
Mir6960,Mir6960,102465579,ENSMUSG00000098698,microRNA 6960
Mir6961,Mir6961,102465580,ENSMUSG00000098527,microRNA 6961
Mir6962,Mir6962,102466774,ENSMUSG00000106563,microRNA 6962
Mir6963,Mir6963,102466775,ENSMUSG00000098419,microRNA 6963
Mir6964,Mir6964,102465581,ENSMUSG00000105138,microRNA 6964
Mir6965,Mir6965,102465582,ENSMUSG00000099123,microRNA 6965
Mir6966,Mir6966,102466776,ENSMUSG00000098329,microRNA 6966
Mir6968,Mir6968,102465584,ENSMUSG00000098510,microRNA 6968
Mir6969,Mir6969,102465585,ENSMUSG00000099152,microRNA 6969
Mir697,Mir697,735277,ENSMUSG00000076271,microRNA 697
Mir6970,Mir6970,102465586,ENSMUSG00000119345,microRNA 6970
Mir6971,Mir6971,102466777,ENSMUSG00000098458,microRNA 6971
Mir6972,Mir6972,102465587,ENSMUSG00000098445,microRNA 6972
Mir6973a,Mir6973a,102465588,ENSMUSG00000098291,microRNA 6973a
Mir6973b,Mir6973b,102465606,ENSMUSG00000098686,microRNA 6973b
Mir6974,Mir6974,102466990,ENSMUSG00000099006,microRNA 6974
Mir6975,Mir6975,102465589,ENSMUSG00000098499,microRNA 6975
Mir6976,Mir6976,102466778,ENSMUSG00000106514,microRNA 6976
Mir6977,Mir6977,102465590,ENSMUSG00000098339,microRNA 6977
Mir6978,Mir6978,102465591,ENSMUSG00000099066,microRNA 6978
Mir6979,Mir6979,102465592,ENSMUSG00000098706,microRNA 6979
Mir698,Mir698,735263,ENSMUSG00000076119,microRNA 698
Mir6980,Mir6980,102466913,ENSMUSG00000098297,microRNA 6980
Mir6981,Mir6981,102466779,ENSMUSG00000098608,microRNA 6981
Mir6982,Mir6982,102465593,ENSMUSG00000098475,microRNA 6982
Mir6983,Mir6983,102466212,ENSMUSG00000098389,microRNA 6983
Mir6984,Mir6984,102465594,ENSMUSG00000099261,microRNA 6984
Mir6985,Mir6985,102465595,ENSMUSG00000099290,microRNA 6985
Mir6986,Mir6986,102466780,ENSMUSG00000098346,microRNA 6986
Mir6987,Mir6987,102465596,ENSMUSG00000098568,microRNA 6987
Mir6988,Mir6988,102465597,ENSMUSG00000098928,microRNA 6988
Mir6989,Mir6989,102465598,ENSMUSG00000099230,microRNA 6989
Mir6990,Mir6990,102466213,ENSMUSG00000098413,microRNA 6990
Mir6991,Mir6991,102466781,ENSMUSG00000098293,microRNA 6991
Mir6992,Mir6992,102465599,ENSMUSG00000098844,microRNA 6992
Mir6993,Mir6993,102465600,ENSMUSG00000098363,microRNA 6993
Mir6994,Mir6994,102465601,ENSMUSG00000104979,microRNA 6994
Mir6995,Mir6995,102466782,ENSMUSG00000098786,microRNA 6995
Mir6996,Mir6996,102465602,ENSMUSG00000098548,microRNA 6996
Mir6997,Mir6997,102465603,ENSMUSG00000098453,microRNA 6997
Mir6998,Mir6998,102466214,ENSMUSG00000098904,microRNA 6998
Mir6999,Mir6999,102465604,ENSMUSG00000098651,microRNA 6999
Mir7-1,Mir7-1,723902,ENSMUSG00000065434,microRNA 7-1
Mir7-2,Mir7-2,723884,ENSMUSG00000065609,microRNA 7-2
Mir700,Mir700,735285,ENSMUSG00000076123,microRNA 700
Mir7000,Mir7000,102466783,ENSMUSG00000099093,microRNA 7000
Mir7001,Mir7001,102465605,ENSMUSG00000099238,microRNA 7001
Mir7002,Mir7002,102465982,ENSMUSG00000098464,microRNA 7002
Mir7003,Mir7003,102465607,ENSMUSG00000099091,microRNA 7003
Mir7004,Mir7004,102466784,ENSMUSG00000105496,microRNA 7004
Mir7005,Mir7005,102466785,ENSMUSG00000098735,microRNA 7005
Mir7006,Mir7006,102465608,ENSMUSG00000098824,microRNA 7006
Mir7007,Mir7007,102465609,ENSMUSG00000099105,microRNA 7007
Mir7008,Mir7008,102465610,ENSMUSG00000098890,microRNA 7008
Mir7009,Mir7009,102466786,ENSMUSG00000098808,microRNA 7009
Mir701,Mir701,735278,ENSMUSG00000076163,microRNA 701
Mir7010,Mir7010,102466991,ENSMUSG00000098712,microRNA 7010
Mir7011,Mir7011,102465611,ENSMUSG00000098655,microRNA 7011
Mir7012,Mir7012,102465612,ENSMUSG00000099199,microRNA 7012
Mir7013,Mir7013,102465613,ENSMUSG00000099033,microRNA 7013
Mir7014,Mir7014,102466787,ENSMUSG00000098737,microRNA 7014
Mir7015,Mir7015,102465614,ENSMUSG00000106436,microRNA 7015
Mir7016,Mir7016,102465615,ENSMUSG00000098422,microRNA 7016
Mir7017,Mir7017,102466215,ENSMUSG00000099202,microRNA 7017
Mir7018,Mir7018,102465616,ENSMUSG00000099134,microRNA 7018
Mir7019,Mir7019,102466788,ENSMUSG00000099200,microRNA 7019
Mir702,Mir702,735283,ENSMUSG00000076240,microRNA 702
Mir7020,Mir7020,102465617,ENSMUSG00000098569,microRNA 7020
Mir7021,Mir7021,102465618,ENSMUSG00000106597,microRNA 7021
Mir7022,Mir7022,102465619,ENSMUSG00000099043,microRNA 7022
Mir7023,Mir7023,102465983,ENSMUSG00000098580,microRNA 7023
Mir7024,Mir7024,102466789,ENSMUSG00000098830,microRNA 7024
Mir7025,Mir7025,102465620,ENSMUSG00000099060,microRNA 7025
Mir7026,Mir7026,102466216,ENSMUSG00000099284,microRNA 7026
Mir7027,Mir7027,102465621,ENSMUSG00000098731,microRNA 7027
Mir7028,Mir7028,102465622,ENSMUSG00000098656,microRNA 7028
Mir7029,Mir7029,102466790,ENSMUSG00000099047,microRNA 7029
Mir703,Mir703,735265,ENSMUSG00000105814,microRNA 703
Mir7030,Mir7030,102465623,ENSMUSG00000099254,microRNA 7030
Mir7031,Mir7031,102465624,ENSMUSG00000099063,microRNA 7031
Mir7032,Mir7032,102465625,ENSMUSG00000098454,microRNA 7032
Mir7033,Mir7033,102466217,ENSMUSG00000099212,microRNA 7033
Mir7034,Mir7034,102466791,ENSMUSG00000099197,microRNA 7034
Mir7035,Mir7035,102465626,ENSMUSG00000099003,microRNA 7035
Mir7036,Mir7036,102465627,ENSMUSG00000098624,microRNA 7036
Mir7036b,Mir7036b,102466999,ENSMUSG00000099082,microRNA 7036b
Mir7037,Mir7037,102465628,ENSMUSG00000098574,microRNA 7037
Mir7038,Mir7038,102466792,ENSMUSG00000098319,microRNA 7038
Mir7039,Mir7039,102465629,ENSMUSG00000098822,microRNA 7039
Mir704,Mir704,735289,ENSMUSG00000076060,microRNA 704
Mir7040,Mir7040,102465630,ENSMUSG00000099035,microRNA 7040
Mir7041,Mir7041,102466992,ENSMUSG00000098531,microRNA 7041
Mir7042,Mir7042,102465631,ENSMUSG00000106581,microRNA 7042
Mir7043,Mir7043,102466793,ENSMUSG00000098334,microRNA 7043
Mir7044,Mir7044,102465632,ENSMUSG00000098583,microRNA 7044
Mir7045,Mir7045,102466272,ENSMUSG00000098762,microRNA 7045
Mir7046,Mir7046,102465633,ENSMUSG00000098802,microRNA 7046
Mir7047,Mir7047,102465634,ENSMUSG00000099258,microRNA 7047
Mir7048,Mir7048,102466794,ENSMUSG00000098325,microRNA 7048
Mir7049,Mir7049,102466795,ENSMUSG00000098558,microRNA 7049
Mir705,Mir705,735267,ENSMUSG00000076012,microRNA 705
Mir7050,Mir7050,102465635,ENSMUSG00000098783,microRNA 7050
Mir7051,Mir7051,102465636,ENSMUSG00000099210,microRNA 7051
Mir7052,Mir7052,102465637,ENSMUSG00000098661,microRNA 7052
Mir7053,Mir7053,102466796,ENSMUSG00000099330,microRNA 7053
Mir7054,Mir7054,102466218,ENSMUSG00000098839,microRNA 7054
Mir7055,Mir7055,102465638,ENSMUSG00000106470,microRNA 7055
Mir7056,Mir7056,102465639,ENSMUSG00000098960,microRNA 7056
Mir7057,Mir7057,102465640,ENSMUSG00000098353,microRNA 7057
Mir7058,Mir7058,102466797,ENSMUSG00000099017,microRNA 7058
Mir7059,Mir7059,102465641,ENSMUSG00000098540,microRNA 7059
Mir706,Mir706,735290,ENSMUSG00000076217,microRNA 706
Mir7060,Mir7060,102465642,ENSMUSG00000098267,microRNA 7060
Mir7061,Mir7061,102466219,ENSMUSG00000104914,microRNA 7061
Mir7062,Mir7062,102465643,ENSMUSG00000099092,microRNA 7062
Mir7063,Mir7063,102466798,ENSMUSG00000098759,microRNA 7063
Mir7064,Mir7064,102465644,ENSMUSG00000098593,microRNA 7064
Mir7065,Mir7065,102465645,ENSMUSG00000098532,microRNA 7065
Mir7066,Mir7066,102465646,ENSMUSG00000099042,microRNA 7066
Mir7067,Mir7067,102465984,ENSMUSG00000098710,microRNA 7067
Mir7068,Mir7068,102465647,ENSMUSG00000099079,microRNA 7068
Mir7069,Mir7069,102466220,ENSMUSG00000098331,microRNA 7069
Mir707,Mir707,735269,ENSMUSG00000076051,microRNA 707
Mir7070,Mir7070,102465648,ENSMUSG00000099076,microRNA 7070
Mir7071,Mir7071,102465649,ENSMUSG00000099080,microRNA 7071
Mir7072,Mir7072,102466800,ENSMUSG00000098511,microRNA 7072
Mir7073,Mir7073,102465650,ENSMUSG00000106145,microRNA 7073
Mir7074,Mir7074,102465651,ENSMUSG00000099131,microRNA 7074
Mir7075,Mir7075,102465652,ENSMUSG00000098671,microRNA 7075
Mir7076,Mir7076,102466993,ENSMUSG00000099129,microRNA 7076
Mir7077,Mir7077,102466801,ENSMUSG00000099062,microRNA 7077
Mir7078,Mir7078,102465653,ENSMUSG00000098483,microRNA 7078
Mir7079,Mir7079,102465654,ENSMUSG00000098550,microRNA 7079
Mir708,Mir708,735284,ENSMUSG00000076143,microRNA 708
Mir7080,Mir7080,102465655,ENSMUSG00000098582,microRNA 7080
Mir7081,Mir7081,102466802,ENSMUSG00000099147,microRNA 7081
Mir7082,Mir7082,102465656,ENSMUSG00000098907,microRNA 7082
Mir7083,Mir7083,102465657,ENSMUSG00000098473,microRNA 7083
Mir7084,Mir7084,102466221,ENSMUSG00000098646,microRNA 7084
Mir7085,Mir7085,102465658,ENSMUSG00000099309,microRNA 7085
Mir7086,Mir7086,102466803,ENSMUSG00000098361,microRNA 7086
Mir7087,Mir7087,102465659,ENSMUSG00000098327,microRNA 7087
Mir7088,Mir7088,102466914,ENSMUSG00000098787,microRNA 7088
Mir7089,Mir7089,102465660,ENSMUSG00000098490,microRNA 7089
Mir709,Mir709,735271,ENSMUSG00000076144,microRNA 709
Mir7090,Mir7090,102465661,ENSMUSG00000106193,microRNA 7090
Mir7091,Mir7091,102466804,ENSMUSG00000099226,microRNA 7091
Mir7092,Mir7092,102465662,ENSMUSG00000106409,microRNA 7092
Mir7093,Mir7093,102466805,ENSMUSG00000099272,microRNA 7093
Mir7094-1,Mir7094-1,102465663,ENSMUSG00000119742,microRNA 7094-1
Mir7094-2,Mir7094-2,102465664,ENSMUSG00000118845,microRNA 7094-2
Mir710,Mir710,735270,ENSMUSG00000076042,microRNA 710
Mir711,Mir711,751536,ENSMUSG00000076142,microRNA 711
Mir7115,Mir7115,102465670,ENSMUSG00000099109,microRNA 7115
Mir7117,Mir7117,102466808,ENSMUSG00000098416,microRNA 7117
Mir7118,Mir7118,102465672,ENSMUSG00000106328,microRNA 7118
Mir7119,Mir7119,102465673,ENSMUSG00000098831,microRNA 7119
Mir713,Mir713,751548,ENSMUSG00000119111,microRNA 713
Mir717,Mir717,751531,ENSMUSG00000076214,microRNA 717
Mir718,Mir718,751533,ENSMUSG00000076127,microRNA 718
Mir719,Mir719,751526,ENSMUSG00000076270,microRNA 719
Mir721,Mir721,723975,ENSMUSG00000106479,microRNA 721
Mir7210,Mir7210,102465697,ENSMUSG00000105723,microRNA 7210
Mir7211,Mir7211,102466817,ENSMUSG00000098544,microRNA 7211
Mir7212,Mir7212,102465698,ENSMUSG00000098719,microRNA 7212
Mir7213,Mir7213,102465699,ENSMUSG00000099222,microRNA 7213
Mir7214,Mir7214,102465700,ENSMUSG00000105142,microRNA 7214
Mir7215,Mir7215,102465987,ENSMUSG00000105329,microRNA 7215
Mir7216,Mir7216,102466818,ENSMUSG00000099237,microRNA 7216
Mir7217,Mir7217,102465701,ENSMUSG00000106578,microRNA 7217
Mir7218,Mir7218,102466228,ENSMUSG00000106215,microRNA 7218
Mir7219,Mir7219,102465702,ENSMUSG00000098253,microRNA 7219
Mir7220,Mir7220,102465703,ENSMUSG00000098247,microRNA 7220
Mir7221,Mir7221,102466819,ENSMUSG00000099223,microRNA 7221
Mir7222,Mir7222,102465704,ENSMUSG00000098406,microRNA 7222
Mir7223,Mir7223,102465705,ENSMUSG00000098989,microRNA 7223
Mir7224,Mir7224,102465706,ENSMUSG00000098299,microRNA 7224
Mir7225,Mir7225,102466229,ENSMUSG00000098381,microRNA 7225
Mir7226,Mir7226,102466820,ENSMUSG00000098596,microRNA 7226
Mir7227,Mir7227,102465707,ENSMUSG00000104566,microRNA 7227
Mir7228,Mir7228,102465708,ENSMUSG00000106323,microRNA 7228
Mir7229,Mir7229,102465709,ENSMUSG00000105778,microRNA 7229
Mir7230,Mir7230,102466821,ENSMUSG00000104840,microRNA 7230
Mir7231,Mir7231,102465710,ENSMUSG00000106580,microRNA 7231
Mir7232,Mir7232,102465711,ENSMUSG00000106154,microRNA 7232
Mir7233,Mir7233,102466996,ENSMUSG00000104804,microRNA 7233
Mir7234,Mir7234,102465712,ENSMUSG00000105381,microRNA 7234
Mir7235,Mir7235,102466822,ENSMUSG00000099286,microRNA 7235
Mir7236,Mir7236,102465713,ENSMUSG00000098981,microRNA 7236
Mir7237,Mir7237,102466915,ENSMUSG00000099140,microRNA 7237
Mir7238,Mir7238,102465714,ENSMUSG00000104958,microRNA 7238
Mir7239,Mir7239,102465715,ENSMUSG00000099331,microRNA 7239
Mir7240,Mir7240,102466823,ENSMUSG00000099031,microRNA 7240
Mir7241,Mir7241,102466824,ENSMUSG00000098937,microRNA 7241
Mir7242,Mir7242,102465716,ENSMUSG00000098446,microRNA 7242
Mir7243,Mir7243,102466241,ENSMUSG00000098521,microRNA 7243
Mir741,Mir741,100049545,ENSMUSG00000077119,microRNA 741
Mir742,Mir742,100049548,ENSMUSG00000077092,microRNA 742
Mir743,Mir743,100049546,ENSMUSG00000077127,microRNA 743
Mir743b,Mir743b,100124496,ENSMUSG00000119547,microRNA 743b
Mir744,Mir744,791070,ENSMUSG00000076460,microRNA 744
Mir7578,Mir7578,102466836,ENSMUSG00000098812,microRNA 7578
Mir758,Mir758,791071,ENSMUSG00000076459,microRNA 758
Mir759,Mir759,791080,ENSMUSG00000076453,microRNA 759
Mir760,Mir760,791077,ENSMUSG00000076456,microRNA 760
Mir761,Mir761,791075,ENSMUSG00000076444,microRNA 761
Mir762,Mir762,791073,ENSMUSG00000076454,microRNA 762
Mir764,Mir764,791081,ENSMUSG00000076458,microRNA 764
Mir7646,Mir7646,102465755,ENSMUSG00000106264,microRNA 7646
Mir7647,Mir7647,102465756,ENSMUSG00000098951,microRNA 7647
Mir7648,Mir7648,102466838,ENSMUSG00000099319,microRNA 7648
Mir7649,Mir7649,102465757,ENSMUSG00000119708,microRNA 7649
Mir7650,Mir7650,102465758,ENSMUSG00000105847,microRNA 7650
Mir7652,Mir7652,102465760,ENSMUSG00000098906,microRNA 7652
Mir7653,Mir7653,102465761,ENSMUSG00000099101,microRNA 7653
Mir7654,Mir7654,102465762,ENSMUSG00000098917,microRNA 7654
Mir7655,Mir7655,102466840,ENSMUSG00000099050,microRNA 7655
Mir7656,Mir7656,102465763,ENSMUSG00000098251,microRNA 7656
Mir7657,Mir7657,102465764,ENSMUSG00000104773,microRNA 7657
Mir7658,Mir7658,102466236,ENSMUSG00000098954,microRNA 7658
Mir7661,Mir7661,102465766,ENSMUSG00000105697,microRNA 7661
Mir7662,Mir7662,102465767,ENSMUSG00000099185,microRNA 7662
Mir7663,Mir7663,102465768,ENSMUSG00000098714,microRNA 7663
Mir7665,Mir7665,102466842,ENSMUSG00000098632,microRNA 7665
Mir7666,Mir7666,102466237,ENSMUSG00000098431,microRNA 7666
Mir7667,Mir7667,102465769,ENSMUSG00000098764,microRNA 7667
Mir7668,Mir7668,102465770,ENSMUSG00000098873,microRNA 7668
Mir7669,Mir7669,102465771,ENSMUSG00000098397,microRNA 7669
Mir767,Mir767,100316827,ENSMUSG00000076455,microRNA 767
Mir7670,Mir7670,102466843,ENSMUSG00000098285,microRNA 7670
Mir7671,Mir7671,102465772,ENSMUSG00000099153,microRNA 7671
Mir7672,Mir7672,102465773,ENSMUSG00000098751,microRNA 7672
Mir7673,Mir7673,102466238,ENSMUSG00000099072,microRNA 7673
Mir7674,Mir7674,102466844,ENSMUSG00000099075,microRNA 7674
Mir7675,Mir7675,102465775,ENSMUSG00000098879,microRNA 7675
Mir7676-1,Mir7676-1,102465776,ENSMUSG00000119242,microRNA 7676-1
Mir7676-2,Mir7676-2,102466845,ENSMUSG00000119810,microRNA 7676-2
Mir7677,Mir7677,102465779,ENSMUSG00000098826,microRNA 7677
Mir7678,Mir7678,102465780,ENSMUSG00000098489,microRNA 7678
Mir7679,Mir7679,102466846,ENSMUSG00000119469,microRNA 7679
Mir7680,Mir7680,102465781,ENSMUSG00000098400,microRNA 7680
Mir7681,Mir7681,102465783,ENSMUSG00000098443,microRNA 7681
Mir7682,Mir7682,102466847,ENSMUSG00000106406,microRNA 7682
Mir7684,Mir7684,102465786,ENSMUSG00000119826,microRNA 7684
Mir7685,Mir7685,102466240,ENSMUSG00000098765,microRNA 7685
Mir7686,Mir7686,102465788,ENSMUSG00000105165,microRNA 7686
Mir7687,Mir7687,102466849,ENSMUSG00000098280,microRNA 7687
Mir770,Mir770,791079,ENSMUSG00000076451,microRNA 770
Mir7b,Mir7b,723883,ENSMUSG00000065491,microRNA 7b
Mir802,Mir802,791074,ENSMUSG00000076457,microRNA 802
Mir804,Mir804,100049547,ENSMUSG00000076450,microRNA 804
Mir8091,Mir8091,102465884,ENSMUSG00000098286,microRNA 8091
Mir8092,Mir8092,102466881,ENSMUSG00000099118,microRNA 8092
Mir8093,Mir8093,102465885,ENSMUSG00000098972,microRNA 8093
Mir8094,Mir8094,102465886,ENSMUSG00000098269,microRNA 8094
Mir8095,Mir8095,102465887,ENSMUSG00000099071,microRNA 8095
Mir8096,Mir8096,102466882,ENSMUSG00000098634,microRNA 8096
Mir8097,Mir8097,102465888,ENSMUSG00000098457,microRNA 8097
Mir8098,Mir8098,102465889,ENSMUSG00000099245,microRNA 8098
Mir8099-1,Mir8099-1,102465890,ENSMUSG00000098498,microRNA 8099-1
Mir8099-1 Mir8099-2,Mir8099-1 Mir8099-2,NA,NA,NA
Mir8099-2,Mir8099-2,102466888,ENSMUSG00000098931,microRNA 8099-2
Mir8100,Mir8100,102465996,ENSMUSG00000098942,microRNA 8100
Mir8101,Mir8101,102465892,ENSMUSG00000098863,microRNA 8101
Mir8102,Mir8102,102466256,ENSMUSG00000098919,microRNA 8102
Mir8103,Mir8103,102465893,ENSMUSG00000098769,microRNA 8103
Mir8104,Mir8104,102466884,ENSMUSG00000099225,microRNA 8104
Mir8105,Mir8105,102465894,ENSMUSG00000098957,microRNA 8105
Mir8106,Mir8106,102465896,ENSMUSG00000098922,microRNA 8106
Mir8107,Mir8107,102466885,ENSMUSG00000099275,microRNA 8107
Mir8108,Mir8108,102467006,ENSMUSG00000099142,microRNA 8108
Mir8109,Mir8109,102465898,ENSMUSG00000098388,microRNA 8109
Mir8110,Mir8110,102465899,ENSMUSG00000099078,microRNA 8110
