comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Camta2,216874,ENSMUSG00000040712,calmodulin binding transcription activator 2,-0.7271818056351176,11.643174020735085,-6.591559463259713,4.378255337759054e-4,0.02468287250459205,0.511643829076518,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Ehd4,98878,ENSMUSG00000027293,EH-domain containing 4,1.5153243269933254,8.387130318451375,6.588972487454615,4.388066223038587e-4,0.02468287250459205,0.5093144194021022,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sel1l,20338,ENSMUSG00000020964,sel-1 suppressor of lin-12-like (C. elegans),-0.6732438257656348,11.64153404182576,-6.584989065538494,4.4032218799933733e-4,0.02469255834761841,0.5057260096114158,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Kctd4,67516,ENSMUSG00000046523,potassium channel tetramerisation domain containing 4,-0.9025633897585035,9.407830174456931,-6.580777650107866,4.4193096737717976e-4,0.02469255834761841,0.5019301200407016,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Vldlr,22359,ENSMUSG00000024924,very low density lipoprotein receptor,-0.7700303847222809,10.516006597045177,-6.5781110157654625,4.429530853331531e-4,0.02469255834761841,0.4995254792764774,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dipk1a,67266,ENSMUSG00000029270,divergent protein kinase domain 1A,-0.8384172313721798,9.189136153344199,-6.5769135539055466,4.4341294451391084e-4,0.02469255834761841,0.498445385411749,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Elavl2,15569,ENSMUSG00000008489,ELAV like RNA binding protein 1,-0.7473425398460876,11.052444779448114,-6.5712065921018,4.45612042722183e-4,0.02470142569086797,0.4932953899501591,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Rasgrp1,19419,ENSMUSG00000027347,RAS guanyl releasing protein 1,-1.2572626337917043,12.354724735206101,-6.570746066220031,4.4579003940421654e-4,0.02470142569086797,0.49287963596651796,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Marchf6,223455,ENSMUSG00000039100,membrane associated ring-CH-type finger 6,-0.731313199517361,12.613803667396233,-6.564898156243217,4.480573376911416e-4,0.024765452101911115,0.487598009067983,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Il1rn,16181,ENSMUSG00000026981,interleukin 1 receptor antagonist,3.9719103917787653,2.677332590902823,6.560448028521784,4.497914774036927e-4,0.024793824582810528,0.48357601919004,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Erc2,238988,ENSMUSG00000040640,ELKS/RAB6-interacting/CAST family member 2,-0.9522048934866643,12.245306504195607,-6.557877068412195,4.5079681059655505e-4,0.024793824582810528,0.48125130594590537,Down,TRUE
