gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Enpp4,3,DOWN,0,3,-0.28941706793692407,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Taf9b,3,DOWN,0,3,-0.2899147034685678,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dusp11,3,DOWN,0,3,-0.2899223805854796,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Rgs5,3,DOWN,0,3,-0.2903248384734475,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Osgin2,3,DOWN,0,3,-0.29067981678312416,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp770,3,DOWN,0,3,-0.290787527460351,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Nmt2,3,DOWN,0,3,-0.2908085664962404,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp13a3,3,DOWN,0,3,-0.2908274015096401,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Spast,3,DOWN,0,3,-0.290896687776839,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Grk5,3,DOWN,0,3,-0.29097555947349235,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Clvs1,3,DOWN,0,3,-0.2911574808807641,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hippocampus_ST_A_Ex
Lix1,3,DOWN,0,3,-0.2914040623370308,Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc8_frontalcortex_ST_A_Ex
Itga6,3,DOWN,0,3,-0.29140714140507373,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Trim34a,3,DOWN,1,2,-0.29177770252638163,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Ankrd49,3,DOWN,0,3,-0.2938396555130029,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sppl3,3,DOWN,0,3,-0.2944112107890583,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Samd8,3,DOWN,0,3,-0.29703523045409913,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zdhhc20,3,DOWN,0,3,-0.29732165114513337,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam8a1,3,DOWN,0,3,-0.2978054382356971,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cldn12,3,DOWN,0,3,-0.2980649108577164,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pitpnc1,3,DOWN,0,3,-0.29825372981351583,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nipa2,3,DOWN,0,3,-0.29844758028660495,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Capza1,3,DOWN,0,3,-0.2990761765964694,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Crls1,3,DOWN,0,3,-0.2993080604630449,Acc10_hippocampus_Ex4_Po_t_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Adam10,3,DOWN,0,3,-0.299471686041034,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ece1,3,DOWN,0,3,-0.299563248128846,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hypothalamus_LT_A_Ex
Fndc3b,3,DOWN,0,3,-0.29998479080969653,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Vps37a,3,DOWN,0,3,-0.3001620880781633,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Etv6,3,DOWN,0,3,-0.3018092581940665,Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mettl4,3,DOWN,0,3,-0.3018382041491168,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hspa13,3,DOWN,0,3,-0.3032324150087077,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Elavl4,3,DOWN,0,3,-0.3033967803339555,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Aph1b,3,DOWN,0,3,-0.30442257947904117,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dnajb1,3,DOWN,0,3,-0.3048768625123455,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Prag1,3,DOWN,0,3,-0.30498209791254133,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ackr3,3,DOWN,0,3,-0.3053295343683419,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp6ap2,3,DOWN,0,3,-0.3054488306187761,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Plekha3,3,DOWN,0,3,-0.3059584880754084,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Thap1,3,DOWN,0,3,-0.3060192700244586,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zdhhc21,3,DOWN,0,3,-0.3066218593505687,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801
Zfp91,3,DOWN,0,3,-0.30697023299920295,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801
Spred2,3,DOWN,0,3,-0.3069817193771556,Acc10_hippocampus_Ex4_Pre_TBI;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Ypel2,3,DOWN,0,3,-0.3069857806405198,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115
Ccdc88a,3,DOWN,0,3,-0.30730071397109876,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Aasdhppt,3,DOWN,0,3,-0.30769470322954245,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Micu3,3,DOWN,0,3,-0.30812636009304534,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Clock,3,DOWN,0,3,-0.30926997406201867,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Plppr5,3,DOWN,0,3,-0.3095172052876401,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Fyttd1,3,DOWN,0,3,-0.3099641197097094,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
0610010f05rik,3,DOWN,0,3,-0.31047820149031735,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slfn8,3,DOWN,1,2,-0.31058759649085516,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Cxxc5,3,DOWN,0,3,-0.3107306702916465,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
S1pr1,3,DOWN,0,3,-0.3108567396167711,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kat2b,3,DOWN,0,3,-0.3109585078870993,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fut8,3,DOWN,0,3,-0.3112209403872031,Acc10_hippocampus_Ex4_Po_t_TBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Stag2,3,DOWN,0,3,-0.3112407694441533,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nebl,3,DOWN,0,3,-0.3112544548435092,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfyve16,3,DOWN,0,3,-0.311742668643157,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Eri1,3,DOWN,0,3,-0.31174675792563544,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slco1c1,3,DOWN,0,3,-0.3117757396056939,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex
Rps6ka3,3,DOWN,0,3,-0.31251731828773915,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slitrk2,3,DOWN,0,3,-0.31365629791812905,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zfp780b,3,DOWN,0,3,-0.3137599134788323,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gmps,3,DOWN,0,3,-0.31384262028387006,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pde3b,3,DOWN,0,3,-0.3141151876672837,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dennd6a,3,DOWN,0,3,-0.31515638490327263,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Klhl4,3,DOWN,0,3,-0.31522095956726576,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Klf3,3,DOWN,0,3,-0.3156709775329005,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Carf,3,DOWN,0,3,-0.31632995815964754,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Papolg,3,DOWN,0,3,-0.31634133922617663,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mtpn,3,DOWN,0,3,-0.3167667868747143,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem168,3,DOWN,0,3,-0.31691521374540405,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ap5m1,3,DOWN,0,3,-0.3178523282627311,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gpbp1,3,DOWN,0,3,-0.3185773945160965,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ralgps2,3,DOWN,0,3,-0.3187634844924634,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp948,3,DOWN,0,3,-0.31917661613118953,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ppp4r3b,3,DOWN,0,3,-0.3193316074561321,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Usp25,3,DOWN,0,3,-0.31971497692527534,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ai593442,3,DOWN,0,3,-0.3198004027998173,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zfp60,3,DOWN,0,3,-0.31994627422853306,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tasor,3,DOWN,0,3,-0.3202002160611763,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lin7c,3,DOWN,0,3,-0.3204348528050564,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zik1,3,DOWN,0,3,-0.3212368224428999,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tgfa,3,DOWN,0,3,-0.32189916194778656,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Marchf7,3,DOWN,0,3,-0.32208289973772675,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Purg,3,DOWN,0,3,-0.3223500406472046,Acc10_hippocampus_Ex4_Pre_TBI;Acc10_hippocampus_Exendin4;Acc3_hypothalamus_GLP_1_MK_801
Tuba1b,3,DOWN,0,3,-0.32296286710399613,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cse1l,3,DOWN,0,3,-0.32350279014863,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pcdhgc3,3,DOWN,0,3,-0.3242187077099995,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Tmpo,3,DOWN,0,3,-0.32465450080785724,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp933,3,DOWN,0,3,-0.3246591790117228,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nkap,3,DOWN,0,3,-0.3250398261528909,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ireb2,3,DOWN,0,3,-0.3252533393238763,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Txlng,3,DOWN,0,3,-0.3253999602448275,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mosmo,3,DOWN,0,3,-0.3255082208997497,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Gabpa,3,DOWN,0,3,-0.32584568782818585,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nr2f2,3,DOWN,0,3,-0.32650211443211047,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Arl6ip6,3,DOWN,0,3,-0.3275227880605112,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm33989,3,DOWN,0,3,-0.32764279736963664,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dcaf12l1,3,DOWN,0,3,-0.3277637573509509,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm15421,3,DOWN,1,2,-0.3288671119559133,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hippocampus_YA_Ex
8030462n17rik,3,DOWN,0,3,-0.329119377862974,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kpna1,3,DOWN,0,3,-0.330958330764253,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Creld2,3,DOWN,0,3,-0.33159574972879047,Acc10_hippocampus_Ex4_Pre_TBI;Acc10_hippocampus_Exendin4;Acc3_brainstem_GLP_1_MK_801
Prom1,3,DOWN,0,3,-0.3319297660654608,Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fgf13,3,DOWN,0,3,-0.33249950219809365,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mier1,3,DOWN,0,3,-0.3326516821521193,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ftx,3,DOWN,0,3,-0.33299884539863833,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Heca,3,DOWN,0,3,-0.33343674640481846,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Naa15,3,DOWN,0,3,-0.33404293772722143,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rngtt,3,DOWN,0,3,-0.33404327193200684,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Luzp2,3,DOWN,0,3,-0.3355245182186016,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ankrd13c,3,DOWN,0,3,-0.33591272840709907,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ankrd45,3,DOWN,0,3,-0.33620604055866515,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cobll1,3,DOWN,0,3,-0.33722428587303627,Acc3_brainstem_GLP_1;Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex
Msmo1,3,DOWN,0,3,-0.33851620772283014,Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex_KD
9330159f19rik,3,DOWN,0,3,-0.33858545792765166,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gabrg2,3,DOWN,0,3,-0.3386142115070497,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ifit1,3,DOWN,1,2,-0.3387970813873418,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Sos2,3,DOWN,0,3,-0.3392860362139727,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pde1a,3,DOWN,0,3,-0.3399278998333333,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI
Galnt13,3,DOWN,0,3,-0.34059749645294196,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Trpc1,3,DOWN,0,3,-0.3415574626767019,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nudt12,3,DOWN,0,3,-0.3427409959834966,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cbll1,3,DOWN,0,3,-0.3439574784985194,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tbc1d20,3,DOWN,0,3,-0.3443506147666667,Acc10_hippocampus_Ex4_Po_t_TBI;Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Gm7694,3,DOWN,0,3,-0.345756613877557,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nudt11,3,DOWN,0,3,-0.3462736529928152,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Insc,3,DOWN,0,3,-0.3463196086424653,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
Pcdhb18,3,DOWN,0,3,-0.3469166013530575,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Pcdh8,3,DOWN,0,3,-0.34754081550112076,Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sh3pxd2b,3,DOWN,0,3,-0.3476970545623603,Acc5_pvn_IP118_PY115;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Pdp1,3,DOWN,0,3,-0.3489508374957593,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rab8b,3,DOWN,0,3,-0.34980646910918983,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dipk2a,3,DOWN,0,3,-0.35102108183458425,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115
A230056p14rik,3,DOWN,0,3,-0.35110450039146923,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
St18,3,DOWN,0,3,-0.3511463315563927,Acc3_brainstem_GLP_1;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Acvr2a,3,DOWN,0,3,-0.35185941691585815,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Arih1,3,DOWN,0,3,-0.3523546214222956,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Xiap,3,DOWN,0,3,-0.35396970921280735,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tgfb1i1,3,DOWN,0,3,-0.35477539170356054,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118568500,3,DOWN,0,3,-0.3550838602478023,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem74,3,DOWN,0,3,-0.35576232648315004,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cept1,3,DOWN,0,3,-0.3562996052568603,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pabpc1,3,DOWN,0,3,-0.3577997340106959,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smim15,3,DOWN,0,3,-0.3580933367142012,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nudt10,3,DOWN,0,3,-0.35893435627609094,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lrrtm4,3,DOWN,0,3,-0.36010245104445193,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam122b,3,DOWN,0,3,-0.3603737866868529,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Twsg1,3,DOWN,0,3,-0.36095799481612917,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Exoc5,3,DOWN,0,3,-0.36119485579045024,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zc2hc1a,3,DOWN,0,3,-0.36121295391219377,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mob1a,3,DOWN,0,3,-0.3617079920408828,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
