Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),57/153,0.0001357402970208032,0.0201362387333983,0,0,1.907132056451613,16.98256675070205,OGFR;HIP1;TFRC;FAM107A;TNC;SNX12;JADE3;JADE2;PARK7;STON2;ING4;CCNL2;HSP90AA1;IRAK3;AXIN2;ERMN;HCFC1;ZFYVE16;RUFY2;RAPGEF1;CDH13;RAPGEF2;SGK3;SGK1;URI1;CAMK2D;DCUN1D5;ROCK1;ROCK2;LTBP4;MLLT3;KLK8;RNF2;CAMSAP2;RAP1B;RAP1A;SLITRK2;SLITRK4;AP2S1;METTL4;ABL2;PACSIN3;PAK6;APOE;PACSIN1;PTPN1;RAB4B;CDK11B;AGT;MTOR;TJP1;ITCH;PINK1;NEDD4;CHPT1;LAMTOR2;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,mRNA Processing (GO:0006397),75/214,0.00013728336012342935,0.0201362387333983,0,0,1.7348030395453555,15.428407418380804,CELF1;WDR83;CWC25;CWC27;PNN;SYNCRIP;SART1;SNRPD2;SNRPD1;RBMX2;SNRNP70;DHX15;PAPOLA;SNRPD3;PRKACA;SNRNP35;BCAS2;RBM6;AQR;IK;RBM14;NCBP2;PRPF40A;TFIP11;FBXO11;SFPQ;HNRNPH1;FRG1;SNRPG;PPIE;SNRNP27;SRSF3;SNRPE;SNRPA1;HNRNPH3;PABPC1;SNRPF;SRSF5;SNRNP200;SRSF7;SNRPA;SNRPB;SRSF9;SF3B2;DDX5;RBM8A;WBP4;U2AF1;PRPF8;U2AF1L4;ZMAT2;DHX38;RPRD1A;HNRNPA1;PPARGC1A;SRSF10;HNRNPA0;SF3A3;PPIL1;PRPF38A;SF3A2;CPSF6;RNGTT;ALYREF;LSM5;LSM4;LSM3;SMU1;LSM8;LSM7;SNRNP40;HNRNPA2B1;PIN1;PRPF31;BUD13,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),25/53,0.0001742804312405817,0.0248324717313366,0,0,2.86132106721272,24.76428999519966,TIMM9;TIMM13;TIMM10;MFF;TOMM22;TIMM17A;TIMM17B;VPS35;BCAP31;DNAJC19;TIMM8B;FIS1;HSP90AA1;BAD;AIP;TIMM23;TIMM44;BCS1L;SLC25A16;PINK1;TOMM7;SLC25A5;SLC25A4;TOMM5;BCL2L1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of mRNA Stability (GO:0043488),32/74,0.000181787220727002,0.0251825797157099,0,0,2.44301697879912,21.04090801287388,FASTKD1;ROCK1;CELF1;FASTKD2;ROCK2;FMR1;IREB2;ELAVL1;ZFP36L2;ZFP36L1;FXR1;NOCT;DHX36;ZC3H14;PAIP1;RBM38;TAF15;YTHDF2;YTHDF3;FUS;CIRBP;RC3H1;AXIN2;TENT5A;PUM1;PUM2;CSDC2;APEX1;FASTKD5;PABPC1;VIM;DCP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),35/84,0.0002250594966284703,0.0303343705320589,0,0,2.2907236405335265,19.240121755594465,RPS19BP1;MRPS11;MRPS12;TSR3;NOL7;RPS27L;WDR46;RPS15;RRP7A;FBL;RPS14;RPS17;EMG1;RPS16;NOB1;RPS19;BMS1;RRP36;RPS11;RPS13;NOP56;RPS9;WDR36;DIMT1;RPS8;UTP3;RPS6;WDR75;DDX52;MRPS7;RPS25;RPS28;RPS27;RPS24;RPS23,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),33/78,0.0002391485849104127,0.0313851050775849,0,0,2.351435810810811,19.607272338279213,BEX4;PPP1R15A;GSK3B;CDKN1A;PRKAA1;PRKAA2;TRAF3IP1;LRRK2;PTEN;PARK7;C9ORF72;CORO1C;ENSA;CHP1;TPPP;EPHB2;CDK5RAP3;PPP1R16B;WWTR1;CADM4;IGFBP3;NTRK3;PAQR3;ATP2B4;CDYL;SIRT1;MFHAS1;IMPACT;OCLN;DNAJC10;FXYD1;FKBP8;PPIA,GO_Biological_Process_2023
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",64/180,0.0002590639082408709,0.0331269669332621,0,0,1.772435779984609,14.637547057394976,CWC25;WDR83;CWC27;PNN;SART1;SYNCRIP;SNRPD2;RBMX2;SNRPD1;SNRNP70;DHX15;SNRPD3;SNRNP35;BCAS2;RBM6;AQR;IK;RBM14;NCBP2;PRPF40A;TFIP11;HNRNPH1;FRG1;SNRPG;PPIE;SNRNP27;SRSF3;SNRPE;SNRPA1;SNRPF;SRSF5;HNRNPH3;PABPC1;SNRNP200;SRSF7;SNRPA;SNRPB;SRSF9;DDX5;SF3B2;RBM8A;WBP4;U2AF1;PRPF8;U2AF1L4;ZMAT2;DHX38;HNRNPA1;SRSF10;SF3A3;PPIL1;PRPF38A;SF3A2;LSM5;LSM4;LSM3;SMU1;LSM8;LSM7;SNRNP40;HNRNPA2B1;PIN1;BUD13;PRPF31,GO_Biological_Process_2023
GO_Biological_Process_2023,Rap Protein Signal Transduction (GO:0032486),8/10,0.0002912188386578084,0.0344240877541834,0,0,12.794791010291956,104.16796639293632,RAP1B;RAP2C;RAP2A;RAP1A;RAP2B;RAPGEF1;RAPGEF2;RAPGEF3,GO_Biological_Process_2023
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),35/85,0.000295740929980785,0.0344240877541834,0,0,2.2447613012251795,18.240990321488,DDX5;SF3B2;CELF1;CSTF3;AKAP8L;U2AF1;PRPF8;ZFP36L2;DHX15;PRKACA;PPARGC1A;DIS3L2;NUDT12;HNRNPA0;SF3A3;CPSF6;SF3A2;YTHDF2;NCBP2;NUDT16L1;LSM5;FBXO11;HNRNPAB;HIPK3;LSM3;SFPQ;AGO3;AGO4;HNRNPA2B1;SRSF5;SRSF7;DCP2;HSPA1B;SRSF9;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Protein Dephosphorylation (GO:0035308),12/19,0.00029979095257595846,0.0344240877541834,0,0,5.486290879605995,44.50712411714374,PPP1R15A;PPP1R16B;YWHAE;GSK3B;MFHAS1;PPP1R11;BOD1;PPP4R4;ENSA;FKBP1B;PPP1R1B;STYXL1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),108/336,0.0003025132054888299,0.0344240877541834,0,0,1.5247123386668775,12.35533205036771,RB1;FMR1;PARK7;FGF2;RPS6KA5;CREB3L1;KDR;DIP2A;LGALS9;RPS13;NUDT12;NANOS1;EPHA4;MEF2C;GBP7;IGFBP5;FBXW7;ADAM10;SOX11;CNPY2;TLE5;CLDN5;TWSG1;ERP29;NOTCH2;DDX6;NOTCH1;PLA2G3;HIF1A;MRPL13;MACROH2A1;TTBK1;ZFP36L2;FXR1;PDCD10;DDRGK1;DHX36;TASOR;APOE;N4BP1;WNT4;TIPARP;CIDEA;EIF2AK2;PARP14;PUM1;LSM5;SMAD5;RPS26;OCLN;CNOT7;RGCC;AGO3;AGO4;CNOT1;CAPRIN1;AGO2;CALR;CPEB3;EZH2;BMPR1A;PICALM;GSK3B;BTG2;DDX3X;PPP1R11;CELF1;SNX12;BMI1;ROBO1;SYNCRIP;TRIM3;ITGB8;HRAS;DIS3L2;SRGN;RPL13A;SIRT6;NUDT16L1;SIRT1;PTBP3;RBL2;KAT2B;SLC7A5;RBL1;PABPC1;DCP2;ENG;OPRD1;PRKAA1;PRKAA2;LRP1;ROCK2;HDAC9;RNF139;NOCT;RPS3;VHL;PAIP2;YTHDF2;ATP2B4;VEGFA;APLN;PINK1;HSPA1B;LGR4;HSPA1A;ASB1,GO_Biological_Process_2023
GO_Biological_Process_2023,rRNA Processing (GO:0006364),40/101,0.000303721648522974,0.0344240877541834,0,0,2.103518922310543,17.037238857821535,DDX27;POP4;RPL11;TSR3;NOL9;RPS15;RRP7A;FBL;RPS14;SART1;RPS17;EMG1;RPS16;EXOSC4;RPS19;NOB1;ERI1;RPL14;RRP36;LYAR;NOP56;WDR36;PIH1D1;RPS6;WDR74;RPL35A;DDX52;WDR55;RPS25;RPS28;NSA2;RPS27;EIF6;LAS1L;NEDD4;NHP2;RPL27;PIN4;RPL26;RPS24,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Insulin (GO:0032868),33/79,0.000317627123615022,0.0346507403784134,0,0,2.3001661648061105,18.526992986418875,C2CD5;GSK3A;IRS1;INSIG2;INSIG1;PDE3B;SLC2A1;IRS2;PIK3R1;HDAC9;FOXO1;KHK;ZFP36L1;RAB8A;XBP1;PDPK1;DENND4C;MYO5A;SORBS1;SIRT1;GCK;USF1;RAB10;KAT2B;PKM;SELENOS;EIF6;RAB13;LPIN1;CPEB2;LPIN2;OGT;RHOQ,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA Splicing (GO:0008380),39/98,0.00031961781780770384,0.0346507403784134,0,0,2.120285233095639,17.06487100766601,SF3B2;RBM8A;WBP4;WDR83;U2AF1;NOL3;PRPF8;PPP1R9B;SYNCRIP;SNRPD2;SNRPD1;ZMAT5;DHX15;SNRPD3;SNRNP35;PPARGC1A;SMNDC1;SRSF10;BCAS2;IVNS1ABP;SF3A3;MBNL1;FUS;NCBP2;ZCRB1;LSM4;SMU1;SFPQ;SNRNP40;SCNM1;SNRPG;RP9;SNRPA1;SNRNP25;SNRPF;CDK12;HNRNPH3;SRSF7;SNRPB,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),17/32,0.00032705166832373145,0.0347022695729882,0,0,3.628956228956229,29.12379771237257,UBXN1;USP9X;RPL11;SGTA;STYX;PARK7;KLHL40;SVIP;PHF20L1;RYBP;TRIM39;DDRGK1;GIPC1;MAP1A;WAC;OGT;N4BP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),31/73,0.000336836103347218,0.034995867654012,0,0,2.3661731894108424,18.91971753543246,FAF1;SEL1L;DERL2;RNF5;ECPAS;HSP90B1;UBE2J1;OS9;UBXN8;UBQLN1;TRIM25;DNAJB9;SEC61B;MARCHF6;UBQLN2;HSPA5;WFS1;FBXO2;EDEM1;SGTA;SYVN1;TMUB1;UBE4A;YOD1;UBE2G2;SELENOS;DNAJC10;STUB1;CALR;STT3B;FAM8A1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),81/241,0.0003586931579648264,0.0365061791585834,0,0,1.6274944005972696,12.910983466046233,VPS29;GSK3B;GSK3A;PLEKHF1;LRRK2;USP33;KEAP1;HSPB1;HMGB1;PIK3CB;PIK3C2A;SOGA1;GOLGA2;TRIM8;RB1CC1;GPR137;EP300;WDR6;VPS35;PRKACA;DNM1L;RNF152;WASHC1;RAB8A;TRIM23;SH3GLB1;RUBCN;ATP6V1G1;ATP6V0B;EXOC8;FBXW7;SIRT2;MID2;HAX1;RRAGD;EEF1A2;ULK3;WAC;FKBP8;ULK2;ULK1;VDAC1;ATF6;ATP6V0C;SQSTM1;ATP6V1A;PRKAA1;PRKAA2;ROCK1;USP10;MTMR9;HTRA2;SNX32;FOXK1;VPS26B;MTMR4;FOXO3;C9ORF72;FOXO1;MAPK8;ATG101;ATP6V0A2;UBQLN1;ABL2;VHL;DRAM2;SNX5;SNX6;UBQLN2;BAD;SVIP;MTOR;TPCN1;ACER2;PINK1;NEDD4;TAB3;TAB2;EIF4G3;EIF4G2;CDK16,GO_Biological_Process_2023
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),18/35,0.0003716708384826122,0.0370704494302557,0,0,3.3906422177374425,26.77760348627085,MEF2A;CHRNA7;CTNND2;SDC2;PTEN;LRP4;WNT7A;WASL;NOL3;CELSR2;MAP2;DLG4;BTBD3;MAP6;TMEM106B;DIP2A;EPHB2;SHANK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),56/155,0.0003847956095576308,0.0376269746051746,0,0,1.8161500427572992,14.28002137595233,POP4;MRPS12;WDR46;RPS15;FBL;RPS14;RPS17;RPS16;XPO1;RPS19;NOB1;RPS11;GLUL;RPS13;RPS9;WDR36;DIMT1;RPS8;PIH1D1;RPS6;GTF3A;WDR74;WDR75;URB2;RPL27;RPL26;DDX27;RPS19BP1;RPL11;NOL7;TMA16;RRP7A;EMG1;EXOSC4;BMS1;RRS1;RPL14;RRP36;LYAR;NOP56;NOP16;UTP3;RPL35A;MRPL22;WDR55;BYSL;RPS25;RPS28;RPS27;TNIP1;PIN4;RBIS;RSL24D1;RPS24;RPS23;CUL4B,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),34/83,0.0004020210384739357,0.0378279041296135,0,0,2.224804430748012,17.395759495868948,DET1;GSK3B;GSK3A;RNF14;LRRK2;KEAP1;RNF19B;HECTD1;DDRGK1;SUMO2;RNF217;UBQLN1;ELOB;ARIH1;SOCS5;UBQLN2;BCAP31;ZYG11B;ANKIB1;CAV1;PLK1;SGTA;SIRT6;AXIN2;CBFA2T3;KLHL40;SIRT2;SH3RF3;MDM2;STUB1;TRIB2;HSPA1B;HSPA1A;NFE2L2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),34/83,0.0004020210384739357,0.0378279041296135,0,0,2.224804430748012,17.395759495868948,DET1;GSK3B;GSK3A;L3MBTL3;RNF14;LRRK2;PTEN;KEAP1;RNF19B;HECTD1;RNF139;DDRGK1;SUMO2;RNF217;ELOB;ARIH1;CDK5RAP3;SOCS5;ZYG11B;ANKIB1;FBXW7;PLK1;LAPTM5;AXIN2;CBFA2T3;KLHL40;SIRT2;PTK2;SH3RF3;MDM2;STUB1;TRIB2;HSPA1B;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),13/22,0.0004248737160204169,0.0392378744776633,0,0,4.623072610036445,35.892234682104935,RTN4R;PTPRS;PTEN;LRP4;RNF6;THY1;MT3;RTN4;MAP2;ULK2;ULK1;DIP2B;FGF13,GO_Biological_Process_2023
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),32/77,0.0004337940943069623,0.0393332936056149,0,0,2.2796988248539862,17.651572526380292,RB1;RAB3A;SDC2;SSNA1;LRP4;CELSR2;SLITRK2;MAP2;SLITRK1;BTBD3;SLITRK4;MAP6;NRCAM;APBB1;DRD2;RAB8A;MFSD2A;MEF2A;MEF2C;RYK;WNT7A;CCK;ANK3;S100B;RAB10;AFG3L2;MAP1B;PARD3;MAP1A;S100A6;TMEM106B;DSCAML1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),14/25,0.0005444711998738591,0.0476364539258058,0,0,4.07379791606921,30.617424705567878,PTPN1;USP25;XBP1;UBXN1;WFS1;LRRK2;SYVN1;PARK7;OPA1;SELENOS;CREB3L1;AQP11;BCL2L1;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Synapse Organization (GO:0050807),14/25,0.0005444711998738591,0.0476364539258058,0,0,4.07379791606921,30.617424705567878,CAMK2B;EPHA4;GRIPAP1;MEF2C;CDKL5;KLK8;TANC1;RAP2A;SLITRK2;SLITRK4;NEDD4;IL1RAPL1;PDLIM5;MDGA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),43/114,0.0006309536986166244,0.0542511395689845,0,0,1.9427440648972123,14.314678500470846,GSK3B;PRKAA1;PRKAA2;SPEF1;LRP1;ROCK1;TRAF3IP1;ROCK2;FAM107A;TESK1;STMN3;NEDD9;CELSR1;F11R;CORO1A;BICD1;ARHGAP35;PAK1;MAP6;RAC3;MAPK1;RICTOR;TPPP;HRAS;PAK2;GPM6B;CLASP1;EPHA5;DMTN;DYNLL1;PTK2;MTOR;TJP1;CCDC88A;KATNBL1;TAOK1;CDK2AP2;TRIM36;PFDN2;EZR;CRK;RAPGEF3;RHOQ,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),41/108,0.0007170365372640435,0.0606078171412844,0,0,1.9626613127257115,14.21042109530593,KHDRBS1;DDX3X;FASTKD2;FMR1;RPS27L;ELAVL1;FXR1;RBM3;SYNCRIP;C1QBP;DHX36;HABP4;METTL5;POLR2G;PAIP1;EIF5A;JMJD4;COA3;YTHDF2;YTHDF3;UQCC2;NSUN5;CIRBP;PYM1;UPF3A;EEF2;LARP4;LARP6;MTOR;UHMK1;PKM;EIF6;CSDE1;RPS6KB2;PRR16;RPL26;PABPC1;VIM;CPEB3;EIF4G3;OGT,GO_Biological_Process_2023
GO_Biological_Process_2023,Microtubule Nucleation (GO:0007020),13/23,0.0007644275479607443,0.0624950849455775,0,0,4.160492010092515,29.85728541253002,CCDC57;SSNA1;RANBP9;SLAIN2;SLAIN1;HAUS2;GOLGA2;NEDD1;TUBGCP5;TPPP;TUBGCP4;CLASP1;CLASP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly (GO:1901888),13/23,0.0007644275479607443,0.0624950849455775,0,0,4.160492010092515,29.85728541253002,MEF2C;ROCK1;ROCK2;F11R;RAP1B;TJP1;RAP2A;RAP1A;FLOT1;RAPGEF1;RAPGEF2;PDLIM5;PRKACA,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),11/18,0.0008074894392950389,0.0628266913158415,0,0,5.02804299525611,35.807613356582216,NTRK2;GGA3;ROCK1;BIN1;CHRNA7;APEX1;PIN1;APOE;SORL1;RTN4;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),11/18,0.0008074894392950389,0.0628266913158415,0,0,5.02804299525611,35.807613356582216,POMC;RASD2;PEX5L;CDC34;UBE2B;PDE4D;PDE3B;PDE3A;RAPGEF2;GPR61;GNAI1,GO_Biological_Process_2023
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),35/89,0.0008163705508964022,0.0628266913158415,0,0,2.077935032624513,14.77545253097512,FAF1;SEL1L;DERL2;RNF5;ECPAS;HSP90B1;UBE2J1;OS9;RNF139;UBXN8;UBQLN1;TRIM25;DNAJB9;SEC61B;UBXN6;MARCHF6;UBQLN2;XBP1;HSPA5;WFS1;FBXO2;EDEM1;SGTA;SYVN1;TMUB1;UBE4A;YOD1;UBE2G2;SELENOS;DNAJC10;STUB1;CALR;STT3B;ATF6;FAM8A1,GO_Biological_Process_2023
GO_Biological_Process_2023,Microtubule Polymerization (GO:0046785),17/34,0.0008188760648746141,0.0628266913158415,0,0,3.2015993265993266,22.755616331853595,CCDC57;SSNA1;RANBP9;SLAIN2;SLAIN1;HAUS2;GOLGA2;NEDD1;TPPP3;TUBGCP5;PIN1;TPPP;TUBGCP4;FGF13;CLASP1;HDGFL3;CLASP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),77/233,0.0008609855244564403,0.0634196652370601,0,0,1.5858621876844383,11.192115924558014,GSK3B;BMPR2;TFRC;FMR1;ARID4A;VLDLR;RPS6KA3;GJA1;BASP1;C1QBP;BCL7C;CFL1;DAG1;DPF2;KDR;DPF3;VPS35;SOX9;TRAPPC13;SOX6;ARID2;DNM1L;TAPT1;NCOA2;PBRM1;SMARCC2;ACTL6B;KRT2;COBL;SIRT6;SIRT1;ARID1B;ZDHHC15;BRMS1;PLCB1;RAPGEF3;SHANK1;CAMK2B;NLGN1;PRKAA1;TNXB;NRXN1;MFF;NR2C2;CORO1B;RTN4;CORO1C;BICRA;NEUROD1;SAP30L;DVL2;APOE;LLPH;RBBP7;VHL;CLASP1;PACSIN1;CLASP2;FIS1;XBP1;PHF10;SMURF2;ZBTB16;PA2G4;DDHD1;SMARCA2;SORL1;VEGFA;PINK1;DLG4;AGO2;ADGRL1;CPEB3;BMPR1B;MAP3K13;OGT;BMPR1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),38/99,0.0008642105899134778,0.0634196652370601,0,0,1.9974981894792283,14.089741155006603,GSK3B;C2CD5;GSK3A;IRS1;INSIG2;STXBP4;INSIG1;PDE3B;PIK3R3;IRS2;PIK3R1;IDE;PIK3C2A;SOGA1;HDAC9;FOXO1;ZFP36L1;PDK4;RAB8A;XBP1;CAV2;PDPK1;DENND4C;GAB1;MYO5A;SORBS1;GCK;USF1;RAB10;KAT2B;PKM;SELENOS;RAB13;GRB2;LPIN1;CPEB2;LPIN2;RHOQ,GO_Biological_Process_2023
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),114/367,0.0008751909026066895,0.0634196652370601,0,0,1.4498346374122772,10.20838502613264,UBXN2B;UBXN2A;UBE2D3;KEAP1;RNF19B;UBE2L6;UBE3B;PSMD7;TRIM25;FBXO8;RNF111;MYLIP;FBXW7;RC3H1;UBE4A;FBXO11;RC3H2;KLHL42;CDC34;RNF125;RNF128;TBL1XR1;CLOCK;SQSTM1;KLHL15;UBA6;CUL3;CUL1;RHOBTB3;UBR3;RNF217;NAE1;KLHDC2;KLHDC3;XBP1;HACE1;SMURF2;UBE2B;SIAH2;CNOT4;NSFL1C;UBE2W;APPBP2;UBXN11;UBE2S;CHMP2A;MDM2;UBAP1L;NFE2L2;GSK3B;TRIM72;GSK3A;RNF11;UBXN1;PPP1R11;RNF13;RNF14;FAF1;TGFB1I1;USP33;OTUD7A;TRIM9;CHMP1B;TRIM3;ARIH1;UBL7;DTX3L;VPS37D;VPS37A;AXIN2;SIRT1;SIRT2;PJA2;PSMA4;PSMA2;SPOPL;CHMP6;WDR26;RNF6;CBL;RNF5;PSMA7;PSMB6;PSMB7;SH3BGRL;PSMB5;HECTD1;RMND5A;OS9;PSMB2;KCTD21;MVB12A;FEM1C;TBL1X;UBQLN4;MARCHF6;ANKIB1;CRBN;USP9X;SYVN1;WWP1;UBE2G1;UBE2G2;MIB1;ITCH;PSMC5;SPSB1;PINK1;APC;NEDD4;RLIM;TRIP12;STUB1;KBTBD7,GO_Biological_Process_2023
GO_Biological_Process_2023,Spliceosomal snRNP Assembly (GO:0000387),18/37,0.0008774728095763281,0.0634196652370601,0,0,3.0333337026000065,21.350011853408223,PRMT5;TSSC4;USP4;DDX20;PRPF8;LSM4;WDR77;SART1;SNRPD2;SNRPD1;SNRPG;CD2BP2;PRPF31;SNRPE;SNRPD3;SNRPF;SRSF10;SNRPB,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Protein Localization (GO:1903828),19/40,0.0009206141877194506,0.0644840911734252,0,0,2.897142857142857,20.25238882437439,BTF3;GSK3B;RIPOR2;UBXN2B;ROCK2;GDI2;SIRT6;COMMD1;MACROH2A1;MTOR;TTBK2;MFHAS1;NSFL1C;LATS2;MAP1A;GOPC;TAX1BP3;GPM6B;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),26/61,0.0009224596987638382,0.0644840911734252,0,0,2.380024698051264,16.63272375206723,NDUFA13;URI1;DDX3X;LRRK2;RTKN2;HSPB1;HTRA2;PARK7;PTTG1IP;NOL3;OPA1;CREB3L1;CDKN2D;PTPN1;XBP1;SYVN1;SIRT1;PINK1;SELENOS;NDUFS3;MDM2;PPIA;BCL2L2;BCL2L1;HSPA1A;NFE2L2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),46/126,0.0009451868318364338,0.0644840911734252,0,0,1.8445532500529325,12.84570483356235,YWHAE;GSK3B;TENM1;C2CD5;GSK3A;UBE2D3;HTRA2;ZFAND1;PIK3R1;MFF;ZDHHC2;OAZ2;RNF2;BBC3;MAPK8;TRIM28;BAG3;PDCD10;CHP1;EP300;FLNA;FYN;DMAP1;EMD;HRAS;SH3GLB1;FIS1;TMEM30A;JUP;HSPA1L;FBXW7;B3GAT3;CEP131;HPS4;HUWE1;SIRT6;ANK3;SORL1;PINK1;TOMM7;PIN1;HCLS1;RHOU;ANP32B;ERGIC3;RAPGEF3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Phospholipid Metabolic Process (GO:1903725),7/9,0.0009864806074716202,0.0644840911734252,0,0,11.193091138177236,77.47149040730405,DNAJC19;MTMR1;MTMR2;MTMR9;MTMR4;PHB2;MFSD2A,GO_Biological_Process_2023
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,SNRPD2;SNRPD1;SNRPG;SNRPE;SNRPD3;SNRPF,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA Capping (GO:0036260),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,SNRPD2;SNRPD1;SNRPG;SNRPE;SNRPD3;SNRPF,GO_Biological_Process_2023
GO_Biological_Process_2023,Anterograde Axonal Protein Transport (GO:0099641),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,KIF5B;KIF5A;MAP1A;HSPB1;RAB27B;MAPK8IP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Axo-Dendritic Protein Transport (GO:0099640),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,KIF5B;KIF5A;MAP1A;HSPB1;RAB27B;MAPK8IP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Localization To Presynapse (GO:1905383),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,KIF5B;KIF5A;MAP1A;HSPB1;RAB27B;MAPK8IP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418),6/7,0.0010215045523762,0.0644840911734252,0,0,19.18538736090699,132.1197611657234,VHL;RBPJ;HIF1A;SIRT2;NFE2L2;VEGFA,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),10/16,0.0011043576537029,0.0679929829508251,0,0,5.332002521538138,36.30289342946288,NTRK2;GGA3;ROCK1;BIN1;CHRNA7;APEX1;PIN1;APOE;SORL1;RTN4,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),10/16,0.0011043576537029,0.0679929829508251,0,0,5.332002521538138,36.30289342946288,BCAP31;PPP1R15A;HSPA5;VAPA;DDRGK1;LRRK2;SEC16A;GBF1;BCAP29;KDELR2,GO_Biological_Process_2023
GO_Biological_Process_2023,'De Novo' Post-Translational Protein Folding (GO:0051084),16/32,0.0011604788856972,0.0705769293045358,0,0,3.2011361245529137,21.6362310628198,ERO1A;SDF2L1;HSPA1L;HSPA5;ST13;PTGES3;SELENOF;HSPE1;HSPA13;CHCHD4;DNAJB1;DNAJB5;DNAJB4;SDF2;HSPA1B;HSPA1A,GO_Biological_Process_2023
