ID,logFC
Htr1b,-0.3987466312195014
Pcsk1,-0.3987473430018103
Ccdc73,-0.4001033344010597
Neurod1,-0.4009544343692677
Peg3os,-0.4013306535165462
Arfip1,-0.4013890631817779
Cdh9,-0.4033933780674292
Enpep,-0.4041037479640466
Loc118568733,-0.4049504826785274
Abi2,-0.4055814491865923
Ppp3r1,-0.4061278084901559
Nrp1,-0.4061480026620359
Steap3,-0.4066518833415432
Chdh,-0.4067300329312175
Bbs12,-0.409938100467882
Pla2g4b,-0.4109189522697626
Rasd2,-0.4120429672570358
Prkd3,-0.4130858025008697
Rsbn1l,-0.4131058197053378
Mpp6,-0.4155536304681757
Mterf1a,-0.4157332755551087
Ikzf1,-0.4164843533643354
Dach1,-0.4175823161345621
Tex38,-0.417756444541592
Ltbp1,-0.4182592811817346
L3mbtl3,-0.419417152243086
Rnf125,-0.4201891341989784
1700028k03rik,-0.4209234792332064
Cpsf6,-0.4209624213358906
Kbtbd8,-0.4233211023991778
Styx,-0.4234764451862571
Ap1s2,-0.4236380608415765
Creb5,-0.4242962901558127
Fndc3a,-0.4269870012906471
Cacng4,-0.4274165466058288
Gm14305,-0.4275428987438695
Stxbp4,-0.4286132927538342
Kcnn3,-0.4286524739701846
Dnah7b,-0.4295675718518965
Vim,-0.431086208854707
Zfp760,-0.432102164316459
Zfp521,-0.434590308525685
Hcn2,-0.435412262613388
Rgs17,-0.4363132914878801
Mob1b,-0.4363471734027937
Cdc73,-0.4363743575290661
Gm10561,-0.4371109601830856
Zfp874a,-0.4381327927656053
Peg10,-0.4408760780151904
Arntl,-0.4429382079506664
Sgpp2,-0.4433889952371748
Naa50,-0.4440285976201736
Mdn1,-0.4453224642621157
Rsbn1,-0.445992699391823
Ppp2r5d,-0.4462204139614001
Spon2,-0.4464140489
Slco4c1,-0.4473429103376845
Nrxn3,-0.4495848000237099
Syncrip,-0.4530600652845076
Il13ra1,-0.4549157053107222
Ccdc71l,-0.4567838893849999
Pcdhb3,-0.4582792861457565
Dio2,-0.4614803094425637
Zc3hav1,-0.4619071862644024
Tox3,-0.4636167625018256
Filip1l,-0.4639932433466222
Mt-rnr1,-0.4662133389115774
Apaf1,-0.4663795343090813
Ubap1l,-0.4665286852149797
Loc118567660,-0.4683001222247105
Egr3,-0.4693621337448677
Nbeal1,-0.469781192031601
Slc44a5,-0.4708905663758482
Sox18,-0.4722204958182122
Tlr13,-0.4734483291975075
Grm4,-0.4748673029947315
Map10,-0.4781478365506308
Gm30466,-0.4826390095183341
Ai504432,-0.4826602519462532
Xbp1,-0.4834808489248815
Kantr,-0.4865773755709259
Lysmd3,-0.4900140548509227
Spata13,-0.4904991175981369
Wdr78,-0.4914385963469443
Tmem150b,-0.491822914857607
Zfp950,-0.5032718942409345
Cd86,-0.5048130897636812
Nr4a2,-0.507812180564873
Ube2v2,-0.5086794989416941
Gm41861,-0.5102818781761895
Pou3f4,-0.5111979697814948
Gm15834,-0.5112896115682162
Diaph3,-0.5130520842615929
Zfpm2,-0.5147512118683215
Sox10,-0.5179573168736734
Ago3,-0.5190653679125893
Tmem265,-0.5215129277323719
Rab39,-0.5223917539535705
Naa30,-0.5225314495016562
Gm26944,-0.5274261562783069
Cobl,-0.5313293218236295
Plk1,-0.5321664909159844
Mt-rnr2,-0.5349927304962786
Slc24a5,-0.5362649697990578
Serinc2,-0.5449219075022215
Srgap1,-0.545971766260357
Gm9947,-0.5483506995539902
Eng,-0.548489459895924
Zfp781,-0.5502000609189948
Slc18a2,-0.5518282514434518
Prox1,-0.5580278811010813
Cfap47,-0.561208203785584
Gm14569,-0.5629170604633603
Apln,-0.563260489002948
Dsg2,-0.5657376603281443
Kansl1,-0.5661851170879081
Gm33862,-0.5676989555601778
C1galt1,-0.5747921192551804
Cbfa2t3,-0.5793711583124304
Yod1,-0.5800216247618922
Wnt7a,-0.5861534240155631
Dpf2,-0.5878102781192655
Gm15772,-0.5972453432379203
Zfp942,-0.6046561427554824
Gna14,-0.6127112105691475
Prr16,-0.6222873774674382
Gm13262,-0.6228358438749004
Gm50152,-0.6329620896170398
Gm42715,-0.6347714277642906
Ecm2,-0.6360773841410122
Fam111a,-0.6372748909686654
Ormdl1,-0.640610613905795
H2bc6,-0.6472216952629188
L1cam,-0.6590642835183662
Gpr4,-0.6602226242674907
Gm46174,-0.6663123943864799
Rpl17-ps10,-0.6875318641870634
Gm44256,-0.6886797073855937
Rnf6,-0.6932934042387866
Gm19378,-0.706918718954352
Eps8l2,-0.711371756153135
1700102p08rik,-0.720351734826683
Gulp1,-0.7272309503683807
Gm19522,-0.7345702492428281
Ikzf5,-0.7433478210359258
Zfp456,-0.7501318035378555
Mtss2,-0.7573561482412366
Tmed3,-0.7651598726445732
A330076h08rik,-0.7884710949746659
Gm6548,-0.8084415409543966
Gt(rosa)26sor,-0.8210289573956397
Loc115487369,-0.8530971380674195
Loc100861749,-0.897362842332314
Rplp2-ps1,-0.8980949264801383
Rpl6l,-0.9261739036786212
Rabl3,-0.934731168015756
Gm10874,-0.9410969106183716
Gm9836,-0.9553090157719102
Gm14681,-0.9972102199568752
Gm12693,-1.002465723370007
Eif3j2,-1.02144787736046
Gm31550,-1.023972858947663
Hmgcll1,-1.0271234422071092
Zfp763,-1.032565516910797
Gm12696,-1.0417992555898905
Gm5088,-1.050619628639026
Gm14279,-1.1746529542856374
Aldoart1,-1.1776957247359072
Rps23rg1,-1.1879501508501815
Atp6v0c-ps2,-1.2449398121912765
Gm11478,-1.2463570900042882
Gm51666,-1.2704590931288235
Egr1,-1.3052745647462287
Mc3r,-1.3414153611689652
Gm52528,-1.344490239626686
Ifi44,-1.3535886765212135
Loc118567821,-1.3715934773158078
Gm9199,-1.3999954235063472
Bnip3l-ps,-1.4404906281902297
Rps15a-ps6,-1.4410144139994765
Dock6,-1.4543129608942564
Gm30181,-1.4566029989663865
Gm12669,-1.4586515359954333
Gm12174,-1.4664068506910717
Bend4,-1.4875205065738124
Gm20056,-1.5167678896930428
Loc118568563,-1.5200517076851794
Gm15455,-1.520795353524932
Gm46830,-1.523336586679816
Gm12816,-1.5272046391470346
Gm4199,-1.5622407415278832
Gm10157,-1.565191412822603
Tex47,-1.5674094233102722
9130002k18rik,-1.5693887119567014
Cysltr2,-1.5789526674270689
Rnft2,-1.5840591103711024
Gm6625,-1.6075781156949458
Gm13363,-1.6829916960060014
Gm10224,-1.690010207218991
Gm52229,-1.7131827414392675
Gm35857,-1.7282890443579508
Gm5415,-1.753471262093592
Gm30970,-1.7566161151157114
Gm26691,-1.7661825845689476
Rybp-ps,-1.806894484014274
Gm3227,-1.897305312256933
Gm29808,-1.9085212410499808
Ndufab1-ps,-1.9494030659935744
Cox7c-ps1,-1.9924527069964284
Gm7206,-1.9954845198234537
Gm36661,-2.0080624182353466
Gm6402,-2.022359772636821
Gm32771,-2.0865999161261835
Loc118568718,-2.209226794156844
Styxl1,-2.314146292898871
Loc118568241,-2.479965741895466
Gm51910,-2.6466788520444062
Rpusd2,-2.750674456849626
Gm9839,-2.8870025189195454
A330023f24rik,-2.9755304439567305
Pnpla7,-4.149952381456442
Tmem132c,-4.44233510078649
Pde5a,-4.540880297348309
Atad2,-4.889353103933988
Slc29a3,-5.678382543169949
Serpina9,-7.411018216398652
Itpr3,-8.930728033138454
Tnc,-21.914105068488237
