Category,ID,Term,Genes,adj_pval
KEGG,,Glucagon signaling pathway,"CREB1, FOXO1, CREB5",0.0016692707302264
KEGG,,Leukocyte transendothelial migration,"PIK3R3, PIK3R1, PIK3CB",0.0019878112180921
KEGG,,Adrenergic signaling in cardiomyocytes,"CREB1, MAPK1, CREB5",0.0043043285918208
KEGG,,Vasopressin-regulated water reabsorption,"CREB1, CREB5",0.0044835210259948
KEGG,,Cocaine addiction,"CREB1, CREB5",0.0054978516179638
KEGG,,Legionellosis,"NFKBIA, NFKB2",0.0073326467673833
KEGG,,Cortisol synthesis and secretion,"CREB1, CREB5",0.0093920590667295
KEGG,,Amphetamine addiction,"CREB1, CREB5",0.0104641861157609
KEGG,,Adherens junction,"MAPK1, FYN",0.0109773839178934
KEGG,,Thyroid hormone synthesis,"CREB1, CREB5",0.0121104891338806
KEGG,,Leishmaniasis,"NFKBIA, MAPK1",0.0126477378005366
KEGG,,Insulin secretion,"CREB1, CREB5",0.0155121650773248
KEGG,,Th1 and Th2 cell differentiation,"NFKBIA, MAPK1",0.017510170463819
KEGG,,TGF-beta signaling pathway,"RPS6KB2, MAPK1",0.0181124773949359
KEGG,,Circadian entrainment,"CREB1, MAPK1",0.019089423113788
KEGG,,Aldosterone synthesis and secretion,"CREB1, CREB5",0.0193303263226512
KEGG,,Cell cycle,"GSK3B, CDKN1A",0.029819806808169
KEGG,,Necroptosis,"XIAP, BAX",0.0467064704035243
